use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
708219,55914,849,49.4,8.3516628,16.9062,1.78,GA,57,A,57,A,1,04/25/2017,1645,47,M,48,N,04,E,20,"4216","4717473463A","",,G,29139,0,4701,2506,1,A,47M48N04E20,
708220,62574,2276,11.7,4.9206456,42.0568,4.813,GA,260,A,88,A,1,04/23/2017,1220,47,M,47,N,04,E,07,"SC92-5&7","4717473438A","",,G,29139,0,4701,2507,3,A,47M47N04E07,
708224,57738,626,63.2,.4503,.7125,11.4,OZ,115,A,11,A,1,04/23/2017,1330,47,M,47,N,02,W,23,"W 50","4717474703A","",,G,22028,0,4701,2511,1,A,47M47N02W23,
708226,46450,1855,41,19.003254,46.3494,608,OZ,35,A,27,A,1,04/21/2017,1200,47,M,44,N,04,W,32,"1-02","4717473069R","",,G,23001,0,4701,2513,1,A,47M44N04W32,
708234,33745,838,25.9,35.1128372,135.5708,15,GA,55,A,55,A,1,03/17/2017,0855,47,M,48,N,04,E,31,"4299","4717473438A","",,A,23001,0,4701,2260,2,A,47M48N04E31,
708237,67037,,,,22.7451,2.5,GA,90,A,90,A,1,03/17/2017,0845,47,M,48,N,04,E,27,"42314239","4717473438A","",,G,23001,0,4701,2263,3,A,47M48N04E27,
708186,67037,,,,13.647,1.5,GA,63,A,63,A,1,03/16/2017,1250,47,M,48,N,04,E,24,"4233","4717253481A","",,G,23001,0,4701,2247,3,A,47M48N04E24,
708201,59605,2338,50,.535,1.07,1.07,LB,57,A,57,A,1,04/18/2017,1100,47,M,48,N,04,E,25,"4262","4717253540A","",,G,29139,0,4701,2487,1,A,47M48N04E25,
708203,68675,,,,12.2955,1.43,GA,57,A,57,A,1,04/18/2017,1100,47,M,48,N,04,E,25,"4262","4717253540A","",,G,29139,0,4701,2489,4,A,47M48N04E25,
708205,59605,2338,50,.525,1.05,1.05,LB,56,A,56,A,1,04/18/2017,1145,47,M,48,N,04,E,25,"4265","4717253540A","",,G,29139,0,4701,2491,1,A,47M48N04E25,
708212,57011,5820,48.7,663.7165699,1362.8677,120.31,GA,425,A,350,A,1,04/25/2017,1115,47,M,44,N,02,E,11,"RRR-19","4717473918A","",,G,23001,0,4701,2498,1,A,47M44N02E11,
708316,61319,3566,12.6,5.090463,40.4005,5,GA,54,A,54,A,1,03/25/2017,1135,47,M,48,N,04,E,34,"4330","4717473455A","",,G,28012,0,4701,2306,3,A,47M48N04E34,
708322,59686,1871,23.1,3.134208,13.568,13.568,LB,25,A,25,A,1,03/27/2017,0915,47,M,46,N,01,E,06,"T4300D","4717473916A","",,G,23001,0,4701,2312,1,A,47M46N01E06,
708567,1050,1601,29.1,16.483404,56.644,50,PT,41,A,40,A,1,03/11/2017,1200,47,M,48,N,04,E,30,"42014219","4717473618A","",,G,23001,0,4701,1984,1,A,47M48N04E30,
708568,46450,1855,41,25.00426,60.986,800,OZ,28,A,25,A,1,03/23/2017,1000,47,M,44,N,05,W,26,"1-02","4717473153R","",,G,23001,0,4701,1985,1,A,47M44N05W26,
708570,46450,1855,41,24.004106,58.5466,768,OZ,14,A,12,A,1,03/17/2017,1020,47,M,44,N,09,W,25,"1-05","4717474656R","",,G,23001,0,4701,1987,1,A,47M44N09W25,
708342,10541,385,67,7316.4,10920,10920,LB,60,A,31.2,A,1,04/21/2017,0800,47,M,48,N,01,W,25,"B 11","4717253455A","",,F,40008,0,4701,2522,1,A,47M48N01W25,
708821,54030,,,,23.2443,2.63,GA,52.5,A,52.5,A,1,03/11/2017,1020,47,M,47,N,01,W,34,"DC-3","4717473924A","",,G,23001,0,4701,1884,3,A,47M47N01W34,
708822,64845,1601,43.2,34.4467296,79.7378,8.53,GA,52.5,A,52.5,A,1,03/11/2017,1020,47,M,47,N,01,W,34,"DC-3","4717473924A","",,G,23001,0,4701,1885,2,A,47M47N01W34,
708824,54030,,,,15.4667,1.75,GA,35,A,35,A,1,03/11/2017,0900,47,M,47,N,01,W,34,"DC-4","4717473924A","",,G,23001,0,4701,1887,3,A,47M47N01W34,
708429,54030,,,,21.6534,2.45,GA,49,A,49,A,1,03/15/2017,1715,47,M,46,N,01,W,23,"GOODE-04","4717473569A","",,G,23001,0,4701,1960,3,A,47M46N01W23,
708252,46450,1855,41,44.007514,107.3354,1408,OZ,44,A,44,A,1,03/31/2017,1200,47,M,42,N,09,W,10,"2-07","4717473060R","",,G,23001,0,4701,2278,1,A,47M42N09W10,
708254,46450,1855,41,10.001704,24.3944,320,OZ,10,A,10,A,1,03/28/2017,1230,47,M,44,N,06,W,22,"3-01","4717474723R","",,G,23001,0,4701,2280,1,A,47M44N06W22,
708256,66040,,,,1.2697,16,OZ,10,A,10,A,1,03/28/2017,1230,47,M,44,N,06,W,22,"3-01","4717474723R","",,G,23001,0,4701,2282,3,A,47M44N06W22,
708266,42994,806,46.8,16.5342528,35.3296,464,OZ,29,A,29,A,1,03/03/2017,1500,47,M,44,N,05,W,02,"1-06","4717473115R","",,G,28035,0,4701,1904,1,A,47M44N05W02,
708267,55149,5928,40.6,6.115578,15.063,203,OZ,29,A,29,A,1,03/03/2017,1500,47,M,44,N,05,W,02,"1-06","4717473115R","",,G,28035,0,4701,1905,2,A,47M44N05W02,
708271,46450,1855,41,42.007165,102.4565,1344,OZ,42,A,42,A,1,03/15/2017,1320,47,M,45,N,05,W,27,"C-01","4717473090R","",,G,23001,0,4701,1909,1,A,47M45N05W27,
708274,33442,1871,75,25.50795,34.0106,544.17,OZ,70,A,51,A,1,03/14/2017,1143,47,M,43,N,04,W,06,"1-09","4717475006R","",,G,23001,0,4701,1912,1,A,47M43N04W06,
708277,66040,,,,12.9509,163.2,OZ,70,A,51,A,1,03/14/2017,1143,47,M,43,N,04,W,06,"1-09","4717475006R","",,G,23001,0,4701,1915,4,A,47M43N04W06,
708439,54030,,,,28.7239,3.25,GA,65,A,65,A,1,03/20/2017,0900,47,M,45,N,01,E,13,"1-03","4717473033A","",,G,23001,0,4701,1970,2,A,47M45N01E13,
708442,59686,1871,23.1,11.55,50,50,LB,120,A,100,A,1,02/28/2017,1100,47,M,46,N,01,E,04,"T1317D","4716473916A","",,G,23001,0,4701,2341,1,A,47M46N01E04,
708443,63275,1601,30.1,55.16126,183.26,20,GA,113,A,105,A,1,03/25/2017,1350,47,M,47,N,01,W,36,"HAYLAND","4717473916A","",,G,23001,0,4701,2342,2,A,47M47N01W36,
708803,55641,,,,.7436,11.2,OZ,3.5,A,3.5,A,1,04/19/2017,1200,47,M,43,N,08,W,30,"5-06","4717474656R","",,G,23001,0,4701,2442,3,A,47M43N08W30,
708873,57738,626,63.2,.3792,.6,.6,LB,35,A,35,A,1,03/16/2017,0900,47,M,47,N,01,W,06,"JM-01","4717473996A","",,G,23001,0,4701,1900,1,A,47M47N01W06,
708886,57738,626,63.2,.0450616,.0713,1.14,OZ,2.19,A,2,A,1,04/10/2017,1530,47,M,47,N,01,E,32,"NOLANS","4717473625A","",,G,23001,0,4701,2453,1,A,47M47N01E32,
708900,62080,,,,11.0068,1.5,GA,67,A,64,A,1,03/08/2017,2150,47,M,48,N,04,E,36,"4340","4717473417A","",,G,23001,0,4701,2076,4,A,47M48N04E36,
708903,47648,,,,8.6632,1,GA,35,A,35,A,1,03/10/2017,0849,47,M,48,N,04,E,27,"4212","4717473600A","",,G,23001,0,4701,2079,3,A,47M48N04E27,
708909,54519,3956,12.7,.518795,4.085,61.6,OZ,28,A,28,A,1,05/01/2017,1700,47,M,44,N,06,W,20,"1-04","4717473041R","",,G,23001,0,4701,2662,1,A,47M44N06W20,
708911,54519,3956,12.7,.166751,1.313,19.8,OZ,9,A,9,A,1,05/05/2017,1100,47,M,44,N,06,W,20,"1-08","4717473041R","",,G,23001,0,4701,2664,1,A,47M44N06W20,
708913,54519,3956,12.7,1.7601946,13.8598,209,OZ,95,A,95,A,1,05/05/2017,0900,47,M,44,N,06,W,20,"2-01A","4717473041R","",,G,23001,0,4701,2666,1,A,47M44N06W20,
708687,54030,,,,15.9086,1.8,GA,40,A,36,A,1,03/13/2017,1320,47,M,48,N,04,E,22,"4129","4717253540A","",,G,23001,0,4701,1856,3,A,47M48N04E22,
708689,51349,253,44.9,3.6866043,8.2107,116.8,OZ,20,A,7.3,A,1,05/10/2017,1400,47,M,44,N,05,W,14,"1-05","4717473115R","",,G,23001,0,4701,2620,2,A,47M44N05W14,
709034,47648,,,,8.6632,1,GA,132,A,58,A,1,03/12/2017,1435,47,M,46,N,01,W,10,"P04","4717473967A","",,A,23001,0,4701,2160,2,A,47M46N01W10,
709035,62080,,,,12.8413,1.75,GA,132,A,58,A,1,03/12/2017,1435,47,M,46,N,01,W,10,"P04","4717473967A","",,A,23001,0,4701,2161,3,A,47M46N01W10,
708772,54519,3956,12.7,1.108329,8.727,131.6,OZ,48,A,47,A,1,05/04/2017,1020,47,M,44,N,05,W,35,"3-04","4717473180A","",,G,23001,0,4701,2631,1,A,47M44N05W35,
708785,46450,1855,41,204.034819,497.6459,204,QT,102,A,102,A,1,05/01/2017,1300,47,M,44,N,06,W,17,"1-15","4717473041R","",,G,23001,1,4701,2644,1,A,47M44N06W17,
708787,46450,1855,41,128.021844,312.2484,32,GA,16,A,16,A,1,04/13/2017,1700,47,M,44,N,06,W,18,"3-03A","4717473041R","",,G,23001,0,4701,2646,1,A,47M44N06W18,
708788,66040,,,,4.063,.4,GA,16,A,16,A,1,04/13/2017,1700,47,M,44,N,06,W,18,"3-03A","4717473041R","",,G,23001,0,4701,2647,2,A,47M44N06W18,
708980,59686,1871,23.1,7.244391,31.361,31.361,LB,59.4,A,59.4,A,1,03/13/2017,1225,47,M,46,N,01,W,02,"WSHOP","4717473967A","",,G,23001,0,4701,2107,1,A,47M46N01W02,
708993,66040,,,,17.7758,224,OZ,50,A,35,A,1,03/09/2017,1700,47,M,43,N,06,W,34,"1-06","4717473027R","",,G,23001,0,4701,2697,3,A,47M43N06W34,
708994,47648,,,,7.3637,.85,GA,33,A,33,A,1,03/11/2017,0950,47,M,46,N,01,W,10,"SHOUSE","4717473967A","",,G,23001,0,4701,2120,3,A,47M46N01W10,
708725,54030,,,,23.863,2.7,GA,54,A,54,A,1,03/13/2017,1415,47,M,47,N,04,E,23,"4143","4717253540A","",,G,23001,0,4701,1859,3,A,47M47N04E23,
708645,52480,,,,4.6937,70.4,OZ,44,A,44,A,1,05/10/2017,1400,47,M,45,N,05,W,26,"1-08","4717473079R","",,G,23001,0,4701,2612,3,A,47M45N05W26,
708647,51349,253,44.9,14.1404468,31.4932,448,OZ,35,A,28,A,1,05/10/2017,1400,47,M,45,N,05,W,26,"1-09","4717473079R","",,G,23001,0,4701,2614,2,A,47M45N05W26,
708649,54519,3956,12.7,.6838569,5.3847,81.2,OZ,29,A,29,A,1,05/10/2017,1400,47,M,44,N,05,W,01,"1-03","4717473115R","",,G,23001,0,4701,2616,1,A,47M44N05W01,
708653,66639,849,49.2,.9159072,1.8616,.19,GA,40,A,6,A,1,04/10/2017,0915,47,M,45,N,01,E,02,"MP-01","4717473927A","",,G,156,55,4701,2398,2,A,47M45N01E02,
709005,59686,231,55.4,8.31,15,15,LB,33,A,30,A,1,03/11/2017,1110,47,M,47,N,01,E,10,"FLATS","4717473967A","",,G,23001,0,4701,2131,1,A,47M47N01E10,
709010,64845,1601,43.2,48.4596432,112.1751,12,GA,128,A,120,A,1,03/12/2017,1320,47,M,46,N,01,W,15,"P06","4717473967A","",,G,23001,0,4701,2136,2,A,47M46N01W15,
709011,59686,231,55.4,33.24,60,60,LB,128,A,120,A,1,03/12/2017,1320,47,M,46,N,01,W,15,"P06","4717473967A","",,G,23001,0,4701,2137,1,A,47M46N01W15,
708733,48285,2341,22.87,.69447042,3.0366,.328,GA,14,A,14,A,1,03/03/2017,1630,47,M,47,N,01,E,29,"P-3W","4717473625A","",,G,23001,0,4701,1867,2,A,47M47N01E29,
708735,57011,5820,48.7,274.9698913,564.6199,49.843,GA,145,A,145,A,1,04/15/2017,1300,47,M,45,N,02,E,15,"RRR-16","4717473918A","",,G,23001,0,4701,2409,1,A,47M45N02E15,
708745,59686,231,55.4,27.7,50,50,LB,90,A,73,A,1,03/12/2017,1439,47,M,47,N,02,W,16,"#3","4717474703A","",,G,23001,0,4701,2419,1,A,47M47N02W16,
708748,33745,838,25.9,50.7403792,195.9088,21.676,GA,86,A,85.5,A,1,03/28/2017,1330,47,M,47,N,01,E,07,"T9447B","4717473916A","",,G,23001,0,4701,2422,2,A,47M47N01E07,
708664,55149,5928,40.6,5.7239504,14.0984,190,OZ,90,A,38,A,1,03/13/2017,1300,47,M,45,N,05,W,27,"HR-10","4717473090R","",,G,28035,0,4701,1833,1,A,47M45N05W27,
708665,56482,1601,43.8,13.0549404,29.8058,400,OZ,26,A,20,A,1,03/03/2017,1200,47,M,44,N,05,W,12,"1-02","4717473115R","",,G,23001,0,4701,1834,2,A,47M44N05W12,
708588,46450,1855,41,231.601989,564.8829,7410,OZ,195,A,195,A,1,03/03/2017,1000,47,M,43,N,06,W,22,"2-03","4717474653R","",,G,23001,0,4701,1819,2,A,47M43N06W22,
708959,57276,1692,75,41.25,55,55,LB,64,A,64,A,1,03/10/2017,1035,47,M,48,N,04,E,34,"4332","4717473600A","",,G,23001,0,4701,2086,1,A,47M48N04E34,
708965,62080,,,,11.0068,1.5,GA,52,A,52,A,1,03/10/2017,1300,47,M,48,N,04,E,23,"4176","4717473600A","",,G,23001,0,4701,2092,4,A,47M48N04E23,
708971,57276,1692,75,36.75,49,49,LB,58,A,58,A,1,03/10/2017,1220,47,M,47,N,04,E,26,"4235","4717473600A","",,G,23001,0,4701,2098,1,A,47M47N04E26,
708360,33782,2143,75,1.171875,1.5625,25,OZ,80,A,50,A,1,05/02/2017,1000,47,M,42,N,06,W,09,"1-07","4717474536R","",,G,28035,0,4701,2540,3,A,47M42N06W09,
708364,33782,2143,75,.46875,.625,10,OZ,60,A,20,A,1,05/02/2017,0900,47,M,42,N,06,W,09,"1-09","4717474536R","",,G,28035,0,4701,2544,3,A,47M42N06W09,
708365,57737,849,48.2,3.011777,6.2485,80,OZ,60,A,20,A,1,05/02/2017,0900,47,M,42,N,06,W,09,"1-09","4717474536R","",,G,28035,0,4701,2545,2,A,47M42N06W09,
708375,47648,,,,8.6632,1,GA,40,A,35,A,1,03/28/2017,1245,47,M,47,N,01,E,07,"T9447A","4717473916A","",,G,23001,0,4701,2330,3,A,47M47N01E07,
708377,63275,1601,30.1,110.32252,366.52,40,GA,210,A,210,A,1,03/28/2017,1345,47,M,47,N,01,E,07,"T8744","4717473916A","",,G,23001,0,4701,2332,2,A,47M47N01E07,
708129,62080,,,,29.3516,4,GA,133,A,128,A,1,03/13/2017,1230,47,M,46,N,02,W,14,"KERNS","4717474703A","",,A,23001,0,4701,2190,4,A,47M46N02W14,
708132,47648,,,,25.9896,3,GA,300,A,150,A,1,03/12/2017,1500,47,M,47,N,02,W,24,"P 51","4717474703A","",,A,23001,0,4701,2193,3,A,47M47N02W24,
708163,57276,1692,75,35.3685,47.158,47.158,LB,56,A,56,A,1,03/02/2017,1530,47,M,48,N,04,E,23,"4181","4717473602A","",,A,23001,0,4701,2224,1,A,47M48N04E23,
708166,64845,1601,43.2,40.3830576,93.4793,10,GA,73,A,73,A,1,03/02/2017,1619,47,M,48,N,04,E,34,"4318","4717473602A","",,A,23001,0,4701,2227,2,A,47M48N04E34,
708173,57738,626,63.2,3.1521,4.9875,79.8,OZ,210,A,110,A,1,04/02/2017,1230,47,M,47,N,01,E,07,"T8744","4717473916A","",,G,23001,0,4701,2234,1,A,47M47N01E07,
708139,59686,1871,23.1,47.124,204,204,LB,300,A,300,A,1,03/12/2017,1230,47,M,47,N,02,W,24,"P 51","4717474703A","",,A,23001,0,4701,2200,1,A,47M47N02W24,
708143,57276,1692,75,76.5,102,102,LB,154,A,154,A,1,03/13/2017,1334,47,M,46,N,02,W,23,"DYSERT","4717473905A","",,A,23001,0,4701,2204,1,A,47M46N02W23,
708144,47648,,,,8.6632,1,GA,65,A,65,A,1,03/13/2017,1331,47,M,46,N,02,W,13,"SHOE","4717473905A","",,A,23001,0,4701,2205,3,A,47M46N02W13,
709039,52639,3566,12.6,5.0854482,40.3607,5.25,GA,42,A,42,A,1,03/23/2017,1108,47,M,46,N,01,W,02,"PRTHR-02","4717473569A","",,A,14007,0,4701,2165,2,A,47M46N01W02,
709043,62080,,,,4.5935,.626,GA,20,A,20,A,1,03/23/2017,1108,47,M,46,N,01,W,02,"PRTHR-01","4717473569A","",,A,14007,0,4701,2169,5,A,47M46N01W02,
709044,52639,3566,12.6,2.4216444,19.2194,2.5,GA,20,A,20,A,1,03/23/2017,1108,47,M,46,N,01,W,02,"PRTHR-01","4717473569A","",,A,14007,0,4701,2170,2,A,47M46N01W02,
709047,68968,,,,11.3667,1.5,GA,152,A,49,A,1,03/29/2017,0911,47,M,48,N,03,E,13,"POCA","4717473487A","",,A,23001,0,4701,2173,2,A,47M48N03E13,
708393,66040,,,,3.8091,48,OZ,15,A,15,A,1,02/24/2017,0930,47,M,43,N,04,W,05,"1-07","4717473105R","",,G,23001,0,4701,1787,4,A,47M43N04W05,
708398,56482,1601,43.8,68.5384152,156.4804,2100,OZ,105,A,105,A,1,02/27/2017,1400,47,M,43,N,04,W,08,"1-07","4717475006R","",,G,23001,0,4701,1792,2,A,47M43N04W08,
708949,63275,1601,30.1,34.4757875,114.5375,100,PT,50,A,50,A,1,03/09/2017,1700,47,M,43,N,06,W,22,"1-05","4717473027R","",,G,23001,0,4701,2689,1,A,47M43N06W22,
708951,66040,,,,25.394,320,OZ,50,A,50,A,1,03/09/2017,1700,47,M,43,N,06,W,22,"1-05","4717473027R","",,G,23001,0,4701,2691,3,A,47M43N06W22,
708400,66040,,,,26.6637,336,OZ,105,A,105,A,1,02/27/2017,1400,47,M,43,N,04,W,08,"1-07","4717475006R","",,G,23001,0,4701,1794,4,A,47M43N04W08,
708403,47648,,,,38.9844,4.5,GA,145,A,145,A,1,02/28/2017,0845,47,M,46,N,01,E,06,"T4300B","4716473916A","",,G,23001,0,4701,2337,3,A,47M46N01E06,
708408,51349,253,44.9,18.6856289,41.6161,592,OZ,37,A,37,A,1,05/10/2017,1400,47,M,43,N,04,W,05,"1-05","4717473105R","",,G,23001,0,4701,2552,2,A,47M43N04W05,
4159877,57276,1692,75,26.0625,34.75,34.75,LB,53.2,A,53,A,1,06/23/2017,0557,47,M,46,N,04,E,09,"82388239","4717253434A","",,A,14013,0,4701,824,2,A,47M46N04E09,
4159885,58834,3835,25,1.64,6.56,6.56,LB,70,A,70,A,1,06/27/2017,1000,47,M,47,N,04,E,32,"4291","4717473455A","",,A,14013,0,4701,1371,1,A,47M47N04E32,
4159886,62080,,,,16.07,2.19,GA,70,A,70,A,1,06/27/2017,1000,47,M,47,N,04,E,32,"4291","4717473455A","",,A,14013,0,4701,1372,2,A,47M47N04E32,
4159894,49029,2245,40,3.20876,8.0219,128.35,OZ,77,A,25.67,A,1,06/03/2017,1200,47,M,46,N,01,W,19,"CRO-4","47174500008","",,G,1016,0,4701,2156,2,A,47M46N01W19,
4160202,66142,,,,6.1124,.81,GA,62,A,43,A,1,06/30/2017,0653,47,M,48,N,04,E,33,"4236","4717473438A","",,A,14013,0,4701,344,5,A,47M48N04E33,
4160206,55641,,,,10.3679,1.22,GA,65,A,65,A,1,06/28/2017,0949,47,M,48,N,04,E,31,"4288","4717473438A","",,A,14013,0,4701,348,4,A,47M48N04E31,X
4160208,58834,3835,25,1.64,6.56,6.56,LB,70,A,70,A,1,06/27/2017,1048,47,M,48,N,04,E,33,"4305","4717473438A","",,A,14013,0,4701,350,1,A,47M48N04E33,X
4160491,67037,,,,18.1961,2,GA,67,A,67,A,1,09/02/2017,0700,47,M,48,N,04,E,35,"4321","4717253513A","",,A,29103,0,4701,872,3,A,47M48N04E35,
4160499,34118,677,54,48.535146,89.8799,8.063,GA,62,A,43,A,1,08/31/2017,0734,47,M,48,N,04,E,33,"4236","4717473438A","",,A,14013,0,4701,880,3,A,47M48N04E33,
4160500,67081,,,,11.122,1.61,GA,62,A,43,A,1,08/31/2017,0734,47,M,48,N,04,E,33,"4236","4717473438A","",,A,14013,0,4701,881,4,A,47M48N04E33,
4160503,56102,5919,63.9,22.1358546,34.6414,3.69,GA,60,A,59,A,1,06/13/2017,1000,47,M,47,N,04,E,23,"83428343","4717473438A","",,O,14011,0,4701,2227,1,A,47M47N04E23,
4159285,62141,2300,8.84,7.0769946,80.0565,9.3,GA,70,A,70,A,1,08/27/2017,0635,47,M,48,N,04,E,33,"4305","4717473438A","",,A,14013,0,4701,757,1,A,47M48N04E33,X
4160473,10541,136,33,2310,7000,7000,LB,85,A,20,A,1,08/08/2017,0600,47,M,47,N,01,E,32,"CN-13","47175200209","",,F,40008,0,4701,2001,1,A,47M47N01E32,
4160474,10541,385,67,4901.05,7315,7315,LB,85,A,20.9,A,1,08/09/2017,0630,47,M,47,N,01,E,32,"CN-13","47175200209","",,F,40008,0,4701,2002,1,A,47M47N01E32,
4160477,54291,,,,37.4892,5,GA,483.47,A,25,A,1,07/14/2017,0800,47,M,48,N,09,W,21,"358","4717474497M","",,G,30000,0,4701,2005,1,A,47M48N09W21,
4159307,10545,385,57,1000.35,1755,1755,LB,70,A,5,A,1,09/11/2017,0630,47,M,46,N,01,W,12,"PAD-04","4717473569A","",,F,40008,0,4701,2095,1,A,47M46N01W12,
4159308,10541,136,33,2621.85,7945,7945,LB,60,A,22.7,A,1,09/09/2017,0700,47,M,46,N,02,W,25,"D-05","47175200025","",,F,40008,0,4701,2096,1,A,47M46N02W25,
4159316,46450,1855,41,130.022193,317.1273,130,QT,65,A,65,A,1,04/23/2017,1700,47,M,46,N,05,W,16,"1-06","4717473077R","",,G,23001,0,4701,2104,1,A,47M46N05W16,
4159292,63862,806,47.2,3.7992224,8.0492,.83,GA,200,A,2.22,A,1,09/15/2017,0900,47,M,48,N,02,E,23,"Unit 4a","4717473476A","",,G,28045,0,4701,1542,1,A,47M48N02E23,
4159294,10545,136,41.5,5826.6,14040,14040,LB,80,A,40,A,1,08/19/2017,0630,47,M,46,N,01,E,06,"SHDY-06","4717473569A","",,F,40008,0,4701,2082,1,A,47M46N01E06,
4159295,10541,385,67,3752,5600,5600,LB,38,A,16,A,1,08/23/2017,0630,47,M,48,N,01,E,32,"B 22","4717253455A","",,F,40008,0,4701,2083,1,A,47M48N01E32,
4159298,10541,385,67,1172.5,1750,1750,LB,38,A,5,A,1,08/28/2017,0600,47,M,47,N,01,E,06,"B 07","4717253455A","",,F,40008,0,4701,2086,1,A,47M47N01E06,
