use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
924683,64960,4019,.5,,,.73,OZ,,,,,3,04/01/2017,,38,,,,,,,"","","6459",,,10,0,3802,427,5,C,,
924683,64960,2254,.05,,,.73,OZ,,,,,3,04/01/2017,,38,,,,,,,"","","6459",,,10,0,3802,427,5,C,,
924688,28456,2135,.005,.000025,.5,8,OZ,,,,,5,04/01/2017,,38,,,,,,,"","","PR255",,,10,0,3802,432,2,C,,
924690,8775,2049,.005,.00000625,.125,2,OZ,,,,,3,04/01/2017,,38,,,,,,,"","","PR255",,,10,0,3802,434,1,C,,
924747,56400,225,.005,.00000625,.125,2,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","PR0729",,,30,0,3802,486,1,C,,
924750,59358,3956,10.5,.0050715,.0483,.64,OZ,,,,,7,04/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3802,489,10,C,,
924755,66541,486,1,.012341,1.2341,20,OZ,,,,,1,04/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3802,494,33,C,,
924764,64918,5331,.6,.0008154,.1359,2,OZ,,,,,11,04/01/2017,,38,,,,,,,"","","PR0418",,,10,0,3802,509,6,C,,
924765,48399,2171,40,.15,.375,6,OZ,,,,,14,04/01/2017,,38,,,,,,,"","","PR0418",,,10,0,3802,510,8,C,,
924766,18138,626,10,.0625,.625,10,OZ,,,,,29,04/01/2017,,38,,,,,,,"","","PR0418",,,10,0,3802,511,5,C,,
924776,40144,92008,.035,.000242725,.6935,11,OZ,,,,,1,04/01/2017,,38,,,,,,,"","","PR5975",,,10,0,3802,521,2,C,,
924776,40144,2008,.4,.002774,.6935,11,OZ,,,,,1,04/01/2017,,38,,,,,,,"","","PR5975",,,10,0,3802,521,2,C,,
924777,45864,486,8,.02,.25,4,OZ,,,,,15,04/01/2017,,38,,,,,,,"","","PR5975",,,10,0,3802,522,1,C,,
924779,58027,5762,22.73,.01206963,.0531,.85,OZ,,,,,14,04/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3802,508,17,C,,
924782,57162,5598,.01,.00000992,.0992,1.25,OZ,,,,,2,03/01/2017,,38,,,,,,,"","","PR1342",,,10,0,3802,3,8,C,,
925020,30886,2093,.22,.06750612,30.6846,33,PT,,,,,1,02/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,261,4,C,,
925020,30886,1846,.076,.023320296,30.6846,33,PT,,,,,1,02/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,261,4,C,,
925020,30886,1682,.114,.034980444,30.6846,33,PT,,,,,1,02/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,261,4,C,,
925021,50422,2203,2,.011454,.5727,8,OZ,,,,,2,02/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,262,13,C,,
925029,67456,4019,1.3,.0023595,.1815,3.03,OZ,,,,,74,02/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,270,6,C,,
925326,51644,3849,.05,.00105375,2.1075,2,PT,,,,,4,03/01/2017,,38,,,,,,,"","","PR5963",,,10,0,3801,578,2,C,,
925333,64960,4019,.5,,,7.11,OZ,,,,,59,03/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,585,13,C,,
925336,48747,3938,21.45,.0321321,.1498,1.998,OZ,,,,,8,02/01/2017,,38,,,,,,,"","","PR5958",,,10,0,3801,3,6,C,,
924786,32919,2244,9,.020907,.2323,4.2,OZ,,,,,2,03/01/2017,,38,,,,,,,"","","PR1342",,,10,0,3802,7,5,C,,
924793,34351,3849,5,.02826,.5652,240,ML,,,,,1,03/01/2017,,38,,,,,,,"","","PR1342",,,30,0,3802,14,10,C,,
924797,63585,5766,45.8,7.4245922,16.2109,184,OZ,,,,,1,03/01/2017,,38,,,,,,,"","","PR1342",,,30,0,3802,18,13,C,,
924801,61986,4011,22.5,.018675,.083,1.18,OZ,,,,,6,03/01/2017,,38,,,,,,,"","","30790",,,30,0,3802,22,7,C,,
925577,28457,2135,.005,.000057815,1.1563,18.5,OZ,,,,,7,02/01/2017,,38,,,,,,,"","","PR5779",,,10,0,3801,175,3,C,,
1231802,80,225,.005,.00275625,55.125,882,OZ,,,,,34,03/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1470,20,C,,
1231806,49849,3995,9.1,.0506051,.5561,8.09,OZ,,,,,10,03/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1474,28,C,,
1231809,66124,2297,9.7,.0101268,.1044,1.55,OZ,,,,,9,03/01/2017,,38,,,,,,,"","","PR226",,,10,0,3801,1477,18,C,,
1232631,42495,2244,.36,.00291672,.8102,15,OZ,,,,,4,03/01/2017,,38,,,,,,,"","","PR6173",,,10,0,3801,1413,8,C,,
1232632,62806,510,.15,.00251175,1.6745,32,OZ,,,,,3,03/01/2017,,38,,,,,,,"","","PR6173",,,10,0,3801,1414,5,C,,
1232633,62453,2292,16.2,.0654642,.4041,6,OZ,,,,,3,03/01/2017,,38,,,,,,,"","","PR6173",,,10,0,3801,1415,7,C,,
1232645,32919,2244,9,.003987,.0443,.8,OZ,,,,,5,03/01/2017,,38,,,,,,,"","","PR4554",,,10,0,3801,1427,11,C,,
1232652,59016,5822,.5,.000404,.0808,1.06,OZ,,,,,1,03/01/2017,,38,,,,,,,"","","PR4554",,,10,0,3801,1434,8,C,,
1232659,61166,5964,18.4,.8318456,4.5209,63.5,OZ,,,,,5,03/01/2017,,38,,,,,,,"","","BR5139",,,10,0,3801,1441,2,C,,
925200,59358,3956,10.5,.0049665,.0473,18.51,ML,,,,,14,02/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3801,360,7,C,,
925208,56589,486,12,.3393,2.8275,43,OZ,,,,,43,02/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3801,368,32,C,,
925209,67129,510,3,.039495,1.3165,24,OZ,,,,,3,02/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3801,369,4,C,,
925224,30886,1682,.114,.000795036,.6974,12,OZ,,,,,12,03/01/2017,,38,,,,,,,"","","PR1652",,,10,0,3801,517,16,C,,
925235,49722,3995,.01,.00544655,54.4655,24705,GR,,,,,10,03/01/2017,,38,,,,,,,"","","PR3159",,,10,0,3801,528,4,C,,
1231955,61227,510,.4,.001256,.314,6,OZ,,,,,2,01/01/2017,,38,,,,,,,"","","5081",,,10,0,3801,930,14,C,,
1231958,28853,2135,.005,.0041,82,82,LB,,,,,,02/01/2017,,38,,,,,,,"","","BR5262",,,10,0,3801,1112,7,C,,X
924508,48747,3938,21.45,.7237659,3.3742,45,OZ,,,,,29,04/01/2017,,38,,,,,,,"","","6999",,,10,0,3802,253,23,C,,
924510,50589,2008,.35,.0066647,1.9042,35,OZ,,,,,21,04/01/2017,,38,,,,,,,"","","6999",,,10,0,3802,255,24,C,,
924518,34448,3010,4.75,.21157925,4.4543,65,OZ,,,,,49,04/01/2017,,38,,,,,,,"","","6999",,,10,0,3802,263,27,C,,
924532,37056,539,6.36,10.21551468,160.6213,14.876,GA,,,1,U,1,04/01/2017,,38,,,,,,,"","","32675",,,65503,0,3802,277,3,C,,
924541,17512,50,.5,.000053,.0106,.17,OZ,,,,,1,04/01/2017,,38,,,,,,,"","","PR4604",,,10,0,3802,286,1,C,,
924862,49224,1622,10.49,.08295492,.7908,13.5,OZ,,,,,3,03/01/2017,,38,,,,,,,"","","40220",,,30,0,3802,83,2,C,,
924870,67109,2254,.05,.00003125,.0625,1,OZ,,,,,28,03/01/2017,,38,,,,,,,"","","PR5975",,,10,0,3802,122,1,C,,
924872,40144,510,.05,.00031525,.6305,10,OZ,,,,,1,03/01/2017,,38,,,,,,,"","","PR5975",,,10,0,3802,124,6,C,,
925238,61870,486,3,.005958,.1986,3,OZ,,,,,2,03/01/2017,,38,,,,,,,"","","PR3159",,,10,0,3801,531,9,C,,
925239,80,225,.005,.000534375,10.6875,171,OZ,,,,,17,03/01/2017,,38,,,,,,,"","","PR3159",,,10,0,3801,532,3,C,,
925241,17380,90486,.4,.0041076,1.0269,20,OZ,,,,,2,03/01/2017,,38,,,,,,,"","","PR3068",,,10,0,3801,534,3,C,,
925249,52223,2300,7.9,.0053167,.0673,1,OZ,,,,,1,03/01/2017,,38,,,,,,,"","","30077",,,30,0,3801,542,3,C,,
925261,64681,529,92.1,.0863898,.0938,1.5,OZ,,,,,6,02/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3801,381,35,C,,
925263,59928,3938,.5,.006034,1.2068,23.2,OZ,,,,,6,02/01/2017,,38,,,,,,,"","","PR0729",,,10,0,3801,383,1,C,,
925269,57913,5331,.05,.0000044,.0088,4,GR,,,,,6,03/01/2017,,38,,,,,,,"","","PR1865",,,10,0,3801,388,1,C,,
1231962,36951,2300,.2,.084,42,42,LB,,,,,,02/01/2017,,38,,,,,,,"","","BR5262",,,10,0,3801,1116,9,C,,
1231964,66541,510,.5,.034556,6.9112,112,OZ,,,,,,02/01/2017,,38,,,,,,,"","","BR5262",,,10,0,3801,1118,12,C,,
1231967,67121,2223,.1,.0098358,9.8358,191,OZ,,,,,,02/01/2017,,38,,,,,,,"","","BR5262",,,10,0,3801,1121,11,C,,X
1231977,57913,5331,.05,.0003886,.7772,10,OZ,,,,,14,02/01/2017,,38,,,,,,,"","","PR3604",,,10,0,3801,1130,1,C,,
1231980,67109,92254,.004,.0000015,.0375,.6,OZ,,,,,3,02/01/2017,,38,,,,,,,"","","PR3604",,,10,0,3801,1134,4,C,,
1231993,59358,3956,10.5,.0029715,.0283,.375,OZ,,,,,9,02/01/2017,,38,,,,,,,"","","PR5637",,,10,0,3801,1147,5,C,,
1231999,62806,2292,1,.117218,11.7218,224,OZ,,,,,20,02/01/2017,,38,,,,,,,"","","PR6173",,,10,0,3801,956,1,C,,
1232003,58498,4014,.0025,.000221875,8.875,142,OZ,,,,,12,02/01/2017,,38,,,,,,,"","","PR6173",,,10,0,3801,960,2,C,,
1232004,55728,2254,.05,.0000551,.1102,50,GR,,,,,5,02/01/2017,,38,,,,,,,"","","PR6809",,,10,0,3801,961,3,C,,
1232009,47884,3979,70,.08526,.1218,2,OZ,,,,,2,02/01/2017,,38,,,,,,,"","","40322",,,30,0,3801,966,3,C,,
924583,41483,2300,7.9,.0052614,.0666,1,OZ,,,,,1,04/01/2017,,38,,,,,,,"","","30790",,,30,0,3802,327,8,C,,
924584,55582,3849,21.4,.1804876,.8434,12,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","30790",,,30,0,3802,328,1,C,,
924588,59601,156,23.82,.00371592,.0156,.25,OZ,,,,,1,04/01/2017,,38,,,,,,,"","","30790",,,30,0,3802,332,6,C,,
924590,17380,510,1,.010269,1.0269,20,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","PR3068",,,10,0,3802,334,3,C,,
924590,17380,90486,.4,.0041076,1.0269,20,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","PR3068",,,10,0,3802,334,3,C,,
924597,25056,769,64,3.84,6,6,LB,,,,,3,04/01/2017,,38,,,,,,,"","","PR5715",,,10,0,3802,341,1,C,,
924557,61600,396,3.05,.03025905,.9921,18,OZ,,,,,18,04/01/2017,,38,,,,,,,"","","PR1652",,,10,0,3802,302,6,C,,
924558,60889,486,3.2,.0036448,.1139,2,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","PR1652",,,10,0,3802,303,7,C,,
924559,30886,1682,.114,.00059622,.523,9,OZ,,,,,6,04/01/2017,,38,,,,,,,"","","PR1652",,,10,0,3802,304,16,C,,
924563,59358,3849,21,.237804,1.1324,15,OZ,,,,,42,04/01/2017,,38,,,,,,,"","","PR1652",,,10,0,3802,308,19,C,,
924574,32919,2244,9,.001863,.0207,.375,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","PR3159",,,10,0,3802,318,4,C,,
924872,40144,2008,.4,.002522,.6305,10,OZ,,,,,1,03/01/2017,,38,,,,,,,"","","PR5975",,,10,0,3802,124,6,C,,
924876,60889,486,3.2,.032,1,1,LB,,,,,3,03/01/2017,,38,,,,,,,"","","PR0418",,,10,0,3802,90,7,C,,
1232407,65445,5331,.5,.000493,.0986,1.225,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1336,5,C,,
1232411,58039,4019,.1,.0024968,2.4968,48,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1340,9,C,,
1232412,55728,2254,.05,.00000035,.0007,.3,GR,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1341,10,C,,
1232413,64960,2254,.05,.00060405,1.2081,548,GR,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1342,11,C,,
1232418,48747,3938,21.45,.04021875,.1875,2.5,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1347,16,C,,
1232549,60600,5331,20,.0025,.0125,.2,OZ,,,,,2,01/01/2017,,38,,,,,,,"","","PR5637",,,10,0,3801,825,13,C,,
1232554,67948,2254,.011,.00001375,.125,2,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR5637",,,10,0,3801,830,18,C,,
1232571,64476,4019,.1,.0021671,2.1671,34,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,847,20,C,,
1232571,64476,2093,.4,.0086684,2.1671,34,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,847,20,C,,
1232571,64476,396,1.6,.0346736,2.1671,34,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,847,20,C,,
1232574,32592,2244,90.6,.0046206,.0051,.09,OZ,,,,,22,01/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,850,14,C,,
924614,37675,2049,.005,.000625,12.5,12.5,LB,,,,,1,04/01/2017,,38,,,,,,,"","","30472",,,10,0,3802,358,2,C,,X
924629,57162,5598,.01,.00041286,4.1286,52,OZ,,,,,49,03/01/2017,,38,,,,,,,"","","PR162",,,10,0,3802,373,6,C,,
924631,63768,396,1,.006514,.6514,10,OZ,,,,,2,03/01/2017,,38,,,,,,,"","","PR162",,,10,0,3802,375,22,C,,
924638,60183,2203,1,.01125,1.125,18,OZ,,,,,12,03/01/2017,,38,,,,,,,"","","PR162",,,10,0,3802,382,15,C,,
924640,49528,3995,.001,.000000342,.0342,.5,OZ,,,,,1,03/01/2017,,38,,,,,,,"","","PR162",,,10,0,3802,384,7,C,,
924642,59358,3849,21,.9702,4.62,3.825,PT,,,,,163,03/01/2017,,38,,,,,,,"","","PR162",,,10,0,3802,386,2,C,,
924646,28895,486,.8,.0061848,.7731,12,OZ,,,,,5,03/01/2017,,38,,,,,,,"","","PR162",,,10,0,3802,390,20,C,,
1232422,61598,769,99,5.94,6,96,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1351,20,C,,
1232425,59358,3956,10.5,.8979915,8.5523,113.29,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1354,23,C,,
1232427,49061,510,.9,.8698734,96.6526,1783.14,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1356,25,C,,
1232428,67109,92254,.004,.000005124,.1281,58.09,GR,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1357,26,C,,
1232437,30886,2093,.22,.01828288,8.3104,143,OZ,,,,,4,01/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,712,24,C,,
1232438,56659,1858,.1,.0001875,.1875,3,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,713,18,C,,
1232441,49061,90486,1.8,.7444314,41.3573,763,OZ,,,,,57,01/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,716,12,C,,
1232441,49061,486,7.2,2.9777256,41.3573,763,OZ,,,,,57,01/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,716,12,C,,
1232442,28879,396,1,.006443,.6443,10,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,717,23,C,,
1232421,50589,2093,.3,.0104457,3.4819,64,OZ,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1350,19,C,,
1232446,67122,510,.5,.002396,.4792,8,OZ,,,,,2,01/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,721,20,C,,
1232452,32001,1855,41,.343498,.8378,11,OZ,,,,,2,01/01/2017,,38,,,,,,,"","","30453",,,30,0,3801,727,1,C,,
1232585,49849,3995,9.1,4.0031537,43.9907,5,GA,,,,,,03/01/2017,,38,,,,,,,"","","PR0478",,,10,0,3801,1367,35,C,,
1232590,51957,396,9.57,.21473166,2.2438,42,OZ,,,,,11,03/01/2017,,38,,,,,,,"","","PR0848",,,10,0,3801,1372,26,C,,
1232599,61600,486,1.56,.1665846,10.6785,193.75,OZ,,,,,23,03/01/2017,,38,,,,,,,"","","PR0848",,,10,0,3801,1381,24,C,,
925047,28900,2244,9,.029979,.3331,6,OZ,,,,,12,02/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,288,8,C,,
925049,62453,486,64.8,.2618568,.4041,6,OZ,,,,,6,02/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,290,10,C,,
925051,60311,62,1,.016446,1.6446,2,PT,,,,,12,02/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,292,6,C,,
925053,59358,3849,21,.126819,.6039,8,OZ,,,,,16,02/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,294,1,C,,
925429,61852,2135,.005,.003003125,60.0625,961,OZ,,,,,95,03/01/2017,,38,,,,,,,"","","BR5241",,,10,0,3801,586,7,C,,
925426,62453,2292,16.2,.0654642,.4041,6,OZ,,,,,6,03/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,620,9,C,,
925426,62453,486,64.8,.2618568,.4041,6,OZ,,,,,6,03/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,620,9,C,,
925431,59358,3849,21,.253659,1.2079,1,PT,,,,,20,03/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,624,1,C,,
925434,38374,486,2,.131614,6.5807,1,GA,,,,,6,03/01/2017,,38,,,,,,,"","","PR5876",,,10,0,3801,627,6,C,,
925438,60889,510,.5,.0014235,.2847,5,OZ,,,,,2,03/01/2017,,38,,,,,,,"","","PR255",,,10,0,3801,631,5,C,,
925446,33640,3010,.05,.00028125,.5625,9,OZ,,,,,,03/01/2017,,38,,,,,,,"","","BR5380",,,10,0,3801,639,3,C,,
925069,66646,5822,40,4.80252,12.0063,192.1,OZ,,,,,20,03/01/2017,,38,,,,,,,"","","PR1175",,,10,0,3801,441,16,C,,
925075,48747,3938,21.45,.0723723,.3374,4.5,OZ,,,,,8,03/01/2017,,38,,,,,,,"","","PR2867",,,10,0,3801,447,12,C,,
925468,60046,195,100,2,2,32,OZ,,,,,2,02/01/2017,,38,,,,,,,"","","PR1865",,,10,0,3801,65,4,C,,
925491,58039,2321,.2,.0010404,.5202,10,OZ,,,,,8,02/01/2017,,38,,,,,,,"","","6999",,,10,0,3801,88,7,C,,
925491,58039,396,2.87,.01492974,.5202,10,OZ,,,,,8,02/01/2017,,38,,,,,,,"","","6999",,,10,0,3801,88,7,C,,
925494,50607,79,5.4,.1333206,2.4689,29,OZ,,,,,16,02/01/2017,,38,,,,,,,"","","6999",,,10,0,3801,91,2,C,,
1232181,65445,5331,.5,.000394,.0788,.98,OZ,,,,,6,02/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1223,3,C,,
1232186,50607,79,5.4,.0443664,.8216,9.65,OZ,,,,,11,02/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1228,32,C,,
1232191,60600,5331,20,.01134,.0567,.9075,OZ,,,,,4,02/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1233,8,C,,
1232193,49720,3995,.01,.00000728,.0728,33,GR,,,,,5,02/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1235,6,C,,
1232201,66646,5822,40,.012,.03,.48,OZ,,,,,1,02/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1243,5,C,,
1232203,80,225,.005,.004025,80.5,1288,OZ,,,,,33,02/01/2017,,38,,,,,,,"","","PR4745",,,10,0,3801,1245,20,C,,
1232207,48697,2008,36.8,.0994704,.2703,4,OZ,,,,,1,02/01/2017,,38,,,,,,,"","","PR4745",,,30,0,3801,1249,29,C,,
1232214,49722,3995,.01,.00002971,.2971,4,OZ,,,,,4,02/01/2017,,38,,,,,,,"","","PR4579",,,10,0,3801,1256,1,C,,
924922,64175,2321,6.4,.0084352,.1318,2,OZ,,,,,2,04/01/2017,,38,,,,,,,"","","32417",,,10,0,3802,144,7,C,,
924496,37675,2049,.005,.000025,.5,.5,LB,,,,,20,03/01/2017,,38,,,,,,,"","","PR3344",,,10,0,3802,241,3,C,,
1232226,61600,510,.975,.019614075,2.0117,36.5,OZ,,,,,6,02/01/2017,,38,,,,,,,"","","PR4554",,,10,0,3801,1053,1,C,,
1232226,61600,486,1.56,.03138252,2.0117,36.5,OZ,,,,,6,02/01/2017,,38,,,,,,,"","","PR4554",,,10,0,3801,1053,1,C,,
1232230,34448,3010,4.75,.27892475,5.8721,85.69,OZ,,,,,78,02/01/2017,,38,,,,,,,"","","PR4554",,,10,0,3801,1057,17,C,,
1232310,49849,3995,9.1,.0312767,.3437,5,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","BR5139",,,10,0,3801,655,7,C,,
1232313,50567,3849,75,.421875,.5625,9,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","BR5139",,,10,0,3801,658,5,C,,
1232320,67106,5822,.5,.0003305,.0661,30,GR,,,,,1,01/01/2017,,38,,,,,,,"","","PR6152",,,10,0,3801,665,2,C,,
1232325,58256,3985,2,.021088,1.0544,20,OZ,,,,,1,01/01/2017,,38,,,,,,,"","","PR0848",,,10,0,3801,670,7,C,,
924938,28457,2135,.005,.00003672,.7344,11.75,OZ,,,,,4,04/01/2017,,38,,,,,,,"","","PR5779",,,10,0,3802,159,4,C,,
924945,56346,3995,.05,.00000375,.0075,3.4,GR,,,,,17,04/01/2017,,38,,,,,,,"","","6596",,,10,0,3802,166,2,C,,
924946,43732,2223,6,23.323464,388.7244,48,GA,,,,,140,04/01/2017,,38,,,,,,,"","","6596",,,10,0,3802,167,1,C,,
