use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
1861786,65509,401,99,49.396941,49.8959,7,GA,14,A,14,A,1,05/31/2017,0100,09,M,11,N,11,E,36,"2B","09170900133","",,G,4003,0,901,147,2,A,09M11N11E36,
1861800,58497,5972,50.2,61.430242,122.371,12,GA,129,A,12,A,1,05/17/2017,1100,09,M,08,N,13,E,27,"M8132799","09172900012","",,G,30000,0,901,161,1,A,09M08N13E27,
1861733,49243,5698,22.6,.564774,2.499,32,OZ,2,A,2,A,1,05/17/2017,2000,09,M,10,N,11,E,11,"SA3","09170900012","",,G,4001,0,901,90,2,A,09M10N11E11,
1861735,44529,560,80,22.4,28,28,LB,7,A,7,A,1,05/22/2017,0930,09,M,09,N,10,E,25,"1A","09170900177","",,G,29143,0,901,92,2,A,09M09N10E25,
1861736,44927,5451,50,1.09375,2.1875,35,OZ,7,A,7,A,1,05/22/2017,0930,09,M,09,N,10,E,25,"1A","09170900177","",,G,29143,0,901,93,1,A,09M09N10E25,
1861814,58497,5972,50.2,102.3837534,203.9517,20,GA,20,A,20,A,1,05/22/2017,0700,09,M,08,N,13,E,18,"M8131897","09172900012","",,G,30000,0,901,175,1,A,09M08N13E18,
1861819,49957,5790,25.2,1.323,5.25,84,OZ,7,A,7,A,1,06/01/2017,1045,09,M,09,N,10,E,25,"1A","09170900177","",,G,29143,0,901,180,1,A,09M09N10E25,
629333,54291,,,,89.974,12,GA,26,A,20,A,1,04/21/2017,0700,09,M,08,N,12,E,23,"M4390","09172900012","",,G,30000,0,904,5,2,A,09M08N12E23,
629339,54291,,,,80.9766,10.8,GA,18,A,18,A,1,04/22/2017,0700,09,M,08,N,12,E,23,"M4388","09172900012","",,G,30000,0,904,11,2,A,09M08N12E23,
629343,54291,,,,53.9844,7.2,GA,70,A,12,A,1,04/22/2017,1300,09,M,08,N,13,E,29,"M31","09172900012","",,G,30000,0,904,15,2,A,09M08N13E29,
629347,54291,,,,35.9896,4.8,GA,70,A,8,A,1,04/23/2017,0930,09,M,08,N,13,E,29,"M31","09172900012","",,G,30000,0,904,19,2,A,09M08N13E29,
629353,46547,560,80,.5,.625,10,OZ,.25,A,.25,A,1,05/08/2017,0800,09,M,10,N,12,E,27,"1A","09170902150","",,G,29143,0,904,25,1,A,09M10N12E27,
629350,58497,5972,50.2,40.9535114,81.5807,8,GA,70,A,11,A,1,04/23/2017,1100,09,M,08,N,13,E,29,"M31","09172900012","",,G,30000,0,904,22,1,A,09M08N13E29,
594244,63886,1868,41,10.502068,25.6148,2.5,GA,10,A,2.5,A,1,02/15/2017,1530,09,M,10,N,12,E,21,"1A","09170902715","",,G,29143,0,901,785,2,A,09M10N12E21,
594253,34428,,,,9.0682,1.25,GA,15,A,10,A,1,02/01/2017,0800,09,M,11,N,09,E,11,"1A","09170900442","",,G,29143,0,901,794,1,A,09M11N09E11,
594258,50073,151,76.77,15.354,20,20,LB,1,A,1,A,1,02/12/2017,1700,09,M,10,N,11,E,02,"1FS2","09170900012","",,G,5004,0,901,799,1,A,09M10N11E02,
594186,61440,211,75,4.5,6,6,LB,1,A,1,A,1,04/13/2017,0100,09,M,11,N,12,E,31,"6A","09170900133","",,G,4001,0,901,968,1,A,09M11N12E31,X
594194,58221,5955,22.4,1.3703424,6.1176,.68,GA,11,A,11,A,1,04/23/2017,0100,09,M,11,N,11,E,36,"2A","09170900133","",,G,4001,0,901,976,2,A,09M11N11E36,
594196,56249,2245,40,2.2,5.5,5.5,LB,11,A,11,A,1,04/23/2017,0100,09,M,11,N,11,E,36,"2A","09170900133","",,G,4001,0,901,978,1,A,09M11N11E36,
594205,56249,2245,40,.2,.5,.5,LB,1,A,1,A,1,04/23/2017,0100,09,M,11,N,12,E,31,"6A","09170900133","",,G,4001,0,901,987,1,A,09M11N12E31,
594203,58221,5955,22.4,.1209152,.5398,.06,GA,1,A,1,A,1,04/23/2017,0100,09,M,11,N,12,E,31,"6A","09170900133","",,G,4001,0,901,985,2,A,09M11N12E31,
594209,58221,5955,22.4,1.1688096,5.2179,.58,GA,9.3,A,9.3,A,1,04/23/2017,0100,09,M,11,N,12,E,31,"8A","09170900133","",,G,4001,0,901,991,2,A,09M11N12E31,
594066,10775,401,98,84.834092,86.5654,12,GA,3,A,3,A,1,03/30/2017,2100,09,M,10,N,11,E,02,"SA7","09170900012","",,G,4001,0,901,848,3,A,09M10N11E02,
594073,49782,198,50,7,14,14,LB,4,A,4,A,1,03/31/2017,2100,09,M,10,N,11,E,11,"SA9","09170900012","",,G,4001,0,901,855,1,A,09M10N11E11,
594088,69466,5451,50,.375,.75,12,OZ,2,A,2,A,1,04/19/2017,0900,09,M,10,N,11,E,11,"SA3","09170900012","",,G,4001,0,901,870,1,A,09M10N11E11,
594034,46450,1855,41,1.000154,2.4394,1,QT,1,A,1,A,1,03/02/2017,0830,09,M,10,N,11,E,02,"1G1","09170900012","",,G,5005,0,901,816,1,A,09M10N11E02,
594049,10775,401,98,84.834092,86.5654,12,GA,7,A,2,A,1,03/13/2017,1900,09,M,10,N,11,E,01,"6A","09170900012","",,G,4001,0,901,831,2,A,09M10N11E01,
594094,69466,5451,50,.75,1.5,24,OZ,14,A,4,A,1,04/20/2017,0800,09,M,10,N,11,E,02,"NA2","09170900012","",,G,4001,0,901,876,1,A,09M10N11E02,
594103,50960,3834,22.4,.672,3,48,OZ,3,A,3,A,1,04/21/2017,0800,09,M,10,N,11,E,02,"SA1","09170900012","",,G,4001,0,901,885,3,A,09M10N11E02,
594106,50960,3834,22.4,.672,3,48,OZ,3,A,3,A,1,04/21/2017,1000,09,M,10,N,11,E,02,"SA6","09170900012","",,G,4001,0,901,888,2,A,09M10N11E02,
594111,67383,,,,1.791,32,OZ,2,A,2,A,1,04/21/2017,0700,09,M,10,N,11,E,02,"NA4","09170900012","",,G,4001,0,901,893,2,A,09M10N11E02,
594114,67383,,,,6.2683,112,OZ,7,A,7,A,1,04/21/2017,1800,09,M,10,N,11,E,01,"6Apples","09170900012","",,G,4001,0,901,896,3,A,09M10N11E01,
594061,49957,5790,25.2,.1575,.625,10,OZ,1,A,1,A,1,03/17/2017,0700,09,M,10,N,11,E,02,"Peach3","09170900012","",,G,5004,0,901,843,1,A,09M10N11E02,
594064,49782,198,50,7.5,15,15,LB,5,A,5,A,1,03/30/2017,2200,09,M,10,N,11,E,02,"SA5","09170900012","",,G,4001,0,901,846,1,A,09M10N11E02,
594134,46656,2343,29.73,.04569501,.1537,2.7,OZ,1,A,1,A,1,04/28/2017,0800,09,M,10,N,11,E,02,"NA3","09170900012","",,G,4001,0,901,916,1,A,09M10N11E02,
594136,46656,2344,6.04,.018573,.3075,5.4,OZ,2,A,2,A,1,04/28/2017,0800,09,M,10,N,11,E,02,"NA5","09170900012","",,G,4001,0,901,918,1,A,09M10N11E02,
594138,46656,2343,29.73,.09141975,.3075,5.4,OZ,2,A,2,A,1,04/28/2017,0800,09,M,10,N,11,E,02,"SA2","09170900012","",,G,4001,0,901,920,1,A,09M10N11E02,
594142,46656,1851,52.96,.24425152,.4612,8.1,OZ,3,A,3,A,1,04/28/2017,0800,09,M,10,N,11,E,02,"SA6","09170900012","",,G,4001,0,901,924,1,A,09M10N11E02,
594146,46656,2344,6.04,.02785648,.4612,8.1,OZ,3,A,3,A,1,04/28/2017,0800,09,M,10,N,11,E,02,"SA1","09170900012","",,G,4001,0,901,928,1,A,09M10N11E02,
594148,46656,2343,29.73,.06855738,.2306,4.05,OZ,1.5,A,1.5,A,1,04/28/2017,0800,09,M,10,N,11,E,11,"Pear2","09170900012","",,G,4501,0,901,930,1,A,09M10N11E11,
594149,46656,2343,29.73,.04569501,.1537,2.7,OZ,1,A,1,A,1,04/28/2017,0800,09,M,10,N,11,E,02,"Pear3","09170900012","",,G,4003,0,901,931,1,A,09M10N11E02,
594152,46656,1851,52.96,.162852,.3075,5.4,OZ,2,A,2,A,1,04/28/2017,0800,09,M,10,N,11,E,01,"GCOAsian","09170900012","",,G,4501,0,901,934,1,A,09M10N11E01,
594153,68580,2245,40,.2,.5,8,OZ,2,A,2,A,1,05/01/2017,0800,09,M,10,N,11,E,02,"Peach1","09170900012","",,G,5004,0,901,935,1,A,09M10N11E02,
594156,268,,,,1.9825,1,QT,1,A,1,A,1,05/01/2017,0700,09,M,10,N,11,E,02,"Peach2","09170900012","",,G,5004,0,901,938,2,A,09M10N11E02,
594157,68580,2245,40,.1,.25,4,OZ,1,A,1,A,1,05/01/2017,0600,09,M,10,N,11,E,02,"Peach3","09170900012","",,G,5004,0,901,939,1,A,09M10N11E02,
594158,268,,,,.9913,16,OZ,1,A,1,A,1,05/01/2017,0600,09,M,10,N,11,E,02,"Peach3","09170900012","",,G,5004,0,901,940,2,A,09M10N11E02,
594171,65509,401,99,7.05672,7.128,1,GA,1,A,1,A,1,04/02/2017,0100,09,M,11,N,12,E,31,"6A","09170900133","",,G,4001,0,901,953,2,A,09M11N12E31,
594173,65509,401,99,42.340221,42.7679,6,GA,6,A,6,A,1,04/02/2017,0100,09,M,11,N,12,E,31,"7A","09170900133","",,G,4001,0,901,955,2,A,09M11N12E31,
594177,65509,401,99,77.623722,78.4078,11,GA,11,A,11,A,1,04/13/2017,0100,09,M,11,N,12,E,31,"1A","09170900133","",,G,4001,0,901,959,2,A,09M11N12E31,
594222,50960,3834,22.4,1.568,7,7,LB,14,A,14,A,1,04/02/2017,0100,09,M,11,N,11,E,36,"2B","09170900133","",,G,4003,0,901,1004,1,A,09M11N11E36,
594238,66479,1929,38.7,3.7717407,9.7461,4,QT,2,A,2,A,1,02/15/2017,1700,09,M,10,N,11,E,11,"1BS7","09170900012","",,G,4001,0,901,779,3,A,09M10N11E11,
594239,55536,151,46.1,.11525,.25,4,OZ,.2,A,2000,S,1,02/15/2017,1100,09,M,11,N,10,E,35,"1A","09170902094","",,G,4001,0,901,780,2,A,09M11N10E35,
594241,50623,1868,40.4,.1950108,.4827,6,OZ,.2,A,2000,S,1,02/15/2017,0900,09,M,11,N,10,E,35,"1A","09170902094","",,G,4001,0,901,782,1,A,09M11N10E35,
3648836,56628,,,,135.1409,18,GA,618,A,15.13,A,1,07/27/2017,0530,09,M,13,N,14,E,35,"13N14E35","09172900011","",,G,30000,0,901,94,2,A,09M13N14E35,
3648749,58497,5972,50.2,140.7776672,280.4336,27.5,GA,42,A,20.31,A,1,09/20/2017,0630,09,M,09,N,16,E,05,"09N16E05","09172900011","",,G,30000,0,901,6,1,A,09M09N16E05,
3648758,56628,,,,45.047,6,GA,325,A,4,A,1,09/24/2017,0630,09,M,10,N,15,E,13,"10N15E13","09172900011","",,G,30000,0,901,15,2,A,09M10N15E13,
3648829,58497,5972,50.2,51.1919018,101.9759,10,GA,526,A,6.68,A,1,07/25/2017,1030,09,M,13,N,11,E,35,"13N11E35","09172900011","",,G,30000,0,901,87,1,A,09M13N11E35,
3648776,56628,,,,120.1253,16,GA,316,A,15.3,A,1,09/28/2017,0630,09,M,10,N,15,E,24,"10N15E24","09172900011","",,G,30000,0,901,33,2,A,09M10N15E24,
3648781,56628,,,,81.0846,10.8,GA,148,A,11.95,A,1,10/03/2017,0700,09,M,10,N,15,E,10,"10N15E10","09172900011","",,G,30000,0,901,39,2,A,09M10N15E10,
3648789,56628,,,,90.0939,12,GA,303,A,16.66,A,1,10/05/2017,1030,09,M,10,N,15,E,11,"10N15E11","09172900011","",,G,30000,0,901,47,2,A,09M10N15E11,
3648792,58497,5972,50.2,61.430242,122.371,12,GA,214,A,8,A,1,06/27/2017,0500,09,M,13,N,14,E,33,"13N14E33","09172900011","",,G,30000,0,901,50,1,A,09M13N14E33,
3648795,56628,,,,60.0626,8,GA,660,A,5,A,1,06/28/2017,1200,09,M,13,N,14,E,31,"13N14E31","09172900011","",,G,30000,0,901,53,2,A,09M13N14E31,
3648796,58497,5972,50.2,40.9535114,81.5807,8,GA,660,A,5,A,1,06/28/2017,1200,09,M,13,N,14,E,31,"13N14E31","09172900011","",,G,30000,0,901,54,1,A,09M13N14E31,X
3648800,58497,5972,50.2,102.3837534,203.9517,20,GA,650,A,15.92,A,1,06/30/2017,0530,09,M,13,N,14,E,32,"13N14E32","09172900011","",,G,30000,0,901,58,1,A,09M13N14E32,
3648814,58497,5972,50.2,71.6686324,142.7662,14,GA,409,A,8.9,A,1,07/04/2017,0530,09,M,13,N,14,E,30,"13N14E30","09172900011","",,G,30000,0,901,72,1,A,09M13N14E30,X
3648818,58497,5972,50.2,40.9535114,81.5807,8,GA,409,A,14.28,A,1,07/05/2017,0530,09,M,13,N,14,E,30,"13N14E30","09172900011","",,G,30000,0,901,76,1,A,09M13N14E30,
3648820,58497,5972,50.2,81.9070228,163.1614,16,GA,409,A,14.28,A,1,07/05/2017,0830,09,M,13,N,14,E,30,"13N14E30","09172900011","",,G,30000,0,901,78,1,A,09M13N14E30,
3318606,54291,,,,449.87,60,GA,668,A,74.8,A,1,08/24/2017,0900,09,M,12,N,13,E,10,"12N13E10","09172900011","",,G,30000,0,901,3,2,A,09M12N13E10,
3318611,58497,5972,50.2,153.5756552,305.9276,30,GA,655,A,32.5,A,1,08/31/2017,0900,09,M,12,N,13,E,14,"12N13E14","09172900011","",,G,30000,0,901,8,1,A,09M12N13E14,
3318616,54291,,,,858.6518,114.52,GA,647,A,409,A,1,08/22/2017,1100,09,M,12,N,13,E,16,"12N13E16","09172900011","",,G,30000,0,901,13,2,A,09M12N13E16,
2991818,58497,5972,50.2,81.9070228,163.1614,16,GA,340,A,10,A,1,09/10/2017,0630,09,M,10,N,13,E,19,"10N13E19","09172900011","",,G,30000,0,905,63,1,A,09M10N13E19,X
2991819,56628,,,,56.3087,7.5,GA,109,A,6.72,A,1,09/11/2017,0630,09,M,10,N,13,E,20,"10N13E20","09172900011","",,G,30000,0,905,64,2,A,09M10N13E20,
2991772,56628,,,,90.0939,12,GA,499,A,10.46,A,1,08/08/2017,0600,09,M,12,N,11,E,01,"12N11E01","09172900011","",,G,30000,0,905,1,2,A,09M12N11E01,
2991783,56628,,,,45.047,6,GA,577,A,5.2,A,1,10/10/2017,1100,09,M,12,N,12,E,29,"12N12E29","09172900011","",,G,30000,0,905,12,2,A,09M12N12E29,
2991784,55149,5928,40.6,1.096606,2.701,36.4,OZ,577,A,5.2,A,1,10/10/2017,1100,09,M,12,N,12,E,29,"12N12E29","09172900011","",,G,30000,0,905,13,4,A,09M12N12E29,
2991787,56628,,,,146.4027,19.5,GA,791,A,16.39,A,1,08/11/2017,0600,09,M,12,N,12,E,31,"12N12E31","09172900011","",,G,30000,0,905,16,2,A,09M12N12E31,
2991789,58497,5972,50.2,133.0988744,265.1372,26,GA,791,A,16.39,A,1,08/11/2017,0600,09,M,12,N,12,E,31,"12N12E31","09172900011","",,G,30000,0,905,18,1,A,09M12N12E31,X
2991792,55149,5928,40.6,2.7414744,6.7524,91,OZ,791,A,13,A,1,08/12/2017,0600,09,M,12,N,12,E,31,"12N12E31","09172900011","",,G,30000,0,905,21,4,A,09M12N12E31,
2724477,69357,,,,89.964,12,GA,500,A,83,A,1,08/23/2017,1200,09,M,10,N,10,E,10,"1","09170902812","",,G,30000,0,901,12,2,A,09M10N10E10,
2318977,65509,401,99,21.170061,21.3839,3,GA,3,A,3,A,1,07/02/2017,0100,09,M,11,N,12,E,31,"1B","09170900133","",,G,4003,0,901,10,2,A,09M11N12E31,
2318982,65509,401,99,105.850503,106.9197,15,GA,15,A,15,A,1,07/02/2017,0100,09,M,11,N,11,E,36,"3A","09170900133","",,G,4001,0,901,16,2,A,09M11N11E36,
2318986,65509,401,99,70.567002,71.2798,10,GA,10,A,10,A,1,07/02/2017,0100,09,M,11,N,12,E,31,"4B","09170900133","",,G,4003,0,901,20,2,A,09M11N12E31,
2318987,58034,5964,35,.0875,.25,.25,LB,1,A,1,A,1,07/02/2017,0100,09,M,11,N,12,E,31,"6A","09170900133","",,G,4001,0,901,21,1,A,09M11N12E31,
2318989,58034,5964,35,.525,1.5,1.5,LB,6,A,6,A,1,07/02/2017,0100,09,M,11,N,12,E,31,"7A","09170900133","",,G,4001,0,901,23,1,A,09M11N12E31,
2319002,67383,,,,18.8408,2.63,GA,56,A,56,A,1,06/17/2017,0845,09,M,10,N,12,E,21,"1A","09170902715","",,G,29143,0,901,39,1,A,09M10N12E21,
2319003,69316,5939,11.6,2.2884132,19.7277,2.19,GA,56,A,56,A,1,06/17/2017,0845,09,M,10,N,12,E,21,"1A","09170902715","",,G,29143,0,901,40,1,A,09M10N12E21,
2319011,49957,5790,25.2,10.584,42,42,LB,56,A,56,A,1,08/09/2017,0830,09,M,10,N,12,E,21,"1A","09170902715","",,G,29143,0,901,48,1,A,09M10N12E21,
1862512,46547,560,80,10.4,13,13,LB,3.5,A,3.5,A,1,06/03/2017,0900,09,M,10,N,12,E,30,"1A","09170900113","",,G,29143,0,902,1937,1,B,09M10N12E30,
1862527,48477,2245,40,4.2,10.5,168,OZ,24.5,A,21,A,1,05/06/2017,0900,09,M,11,N,12,E,32,"1A1","09170900073","",,G,4001,0,902,252,2,B,09M11N12E32,
1862528,66769,3946,24.5,3.428628,13.9944,6,QT,6,A,2.4,A,1,05/18/2017,1300,09,M,09,N,11,E,36,"21A","09170900473","",,G,29143,0,902,217,40,B,09M09N11E36,
1863613,49957,5790,25.2,.27405,1.0875,17.4,OZ,1.5,A,1.45,A,1,06/05/2017,1500,09,M,13,N,10,E,32,"23","09170900219","",,G,29143,0,902,2150,19,B,09M13N10E32,
1863618,49957,5759,12.8,.96576,7.545,120.72,OZ,11.4,A,10.06,A,1,06/05/2017,1500,09,M,13,N,10,E,31,"9","09170900219","",,G,29143,0,902,2155,24,B,09M13N10E31,
1863645,27537,2106,97.1,35.1846705,36.2355,5,GA,5,A,5,A,1,05/28/2017,0700,09,M,08,N,12,E,17,"1A","09170902621","",,G,29143,0,902,2090,1,B,09M08N12E17,
1863647,49782,198,50,.5,1,1,LB,1.5,A,1.5,A,1,05/29/2017,0830,09,M,10,N,12,E,04,"1A","09170900467","",,G,4001,0,902,2092,2,B,09M10N12E04,
1863648,30235,151,37.5,5.810175,15.4938,160,OZ,10,A,10,A,1,05/23/2017,0700,09,M,09,N,12,E,28,"18A","09170900449","",,G,29143,0,902,2093,1,B,09M09N12E28,
1863635,56901,,,,8.4983,128,OZ,5,A,5,A,1,06/15/2017,0700,09,M,09,N,12,E,08,"6A","09170900449","",,G,29143,0,902,1613,4,B,09M09N12E08,
1863637,59362,5939,11.6,.1469488,1.2668,18,OZ,4,A,4,A,1,06/27/2017,0700,09,M,09,N,12,E,33,"17A","09170902793","",,G,29143,0,902,1615,1,B,09M09N12E33,
1863639,27537,2106,97.1,.6596974,.6794,12,OZ,.5,A,.5,A,1,06/21/2017,0708,09,M,10,N,09,E,13,"1A","09170902338","",,G,29143,0,902,1617,1,B,09M10N09E13,
2724308,62474,401,99,464.436027,469.1273,66,GA,24.5,A,21,A,1,08/07/2017,0900,09,M,11,N,12,E,32,"1A1","09170900073","",,G,4001,0,902,53,7,B,09M11N12E32,
1863252,49957,5759,12.8,.768,6,96,OZ,12,A,10,A,1,06/30/2017,0700,09,M,10,N,11,E,35,"48A","09170900449","",,G,29143,0,902,2515,1,B,09M10N11E35,
1863271,61871,2254,3.74,.09383286,2.5089,40,OZ,7,A,7,A,1,07/10/2017,0700,09,M,09,N,12,E,29,"10A","09170902793","",,G,29143,0,902,2534,3,B,09M09N12E29,
1863274,27537,2106,97.1,3.5185156,3.6236,64,OZ,.33,A,.33,A,1,07/25/2017,0900,09,M,09,N,09,E,24,"1A","09170901516","",,G,29143,0,902,2537,1,B,09M09N09E24,
1863285,44529,560,80,19.2,24,24,LB,12,A,10,A,1,06/06/2017,0700,09,M,10,N,11,E,35,"48A","09170900449","",,G,29143,0,902,831,2,B,09M10N11E35,
1863286,46840,,,,3.7989,64,OZ,12,A,10,A,1,06/06/2017,0700,09,M,10,N,11,E,35,"48A","09170900449","",,G,29143,0,902,832,3,B,09M10N11E35,
1863287,49957,5759,12.8,.384,3,48,OZ,5,A,5,A,1,06/12/2017,0700,09,M,12,N,10,E,21,"3A","09170902793","",,G,29143,0,902,833,1,B,09M12N10E21,
1862572,15791,560,90,.45,.5,.5,LB,.1,A,.1,A,1,06/19/2017,0700,09,M,10,N,08,E,34,"1A","09170902283","",,G,29143,0,902,1547,2,B,09M10N08E34,
3907203,57911,401,98,3.52702,3.599,2,QT,.2,A,.2,A,1,08/12/2017,0700,09,M,09,N,12,E,06,"1C","09170902732","",,G,29141,0,902,180,1,B,09M09N12E06,
1864347,55556,3849,21.4,.0607118,.2837,4,OZ,1.5,A,1.5,A,1,07/06/2017,0700,09,M,11,N,11,E,27,"7A","09170902793","",,G,29143,0,902,1901,2,B,09M11N11E27,
1862675,44529,560,80,12,15,15,LB,10,A,5,A,1,05/24/2017,0700,09,M,09,N,12,E,32,"8A","09170900449","",,G,29143,0,902,795,2,B,09M09N12E32,
1862691,59362,5939,11.6,.6939004,5.9819,85,OZ,30,A,18,A,1,06/02/2017,0700,09,M,09,N,12,E,29,"53A","09170900449","",,G,29143,0,902,811,1,B,09M09N12E29,
1862694,61290,5990,25.2,2.931768,11.634,150,OZ,10.25,A,10,A,1,06/11/2017,1000,09,M,11,N,10,E,33,"1B","09170900646","",,G,29143,0,902,814,1,B,09M11N10E33,
1862702,47310,401,97.1,10.5274849,10.8419,1.5,GA,25,A,23,A,1,06/14/2017,0800,09,M,10,N,12,E,31,"1A","09170902158","",,G,29143,0,902,822,3,B,09M10N12E31,
1862704,50363,5321,50,.75,1.5,24,OZ,25,A,23,A,1,06/14/2017,0800,09,M,10,N,12,E,31,"1A","09170902158","",,G,29143,0,902,824,5,B,09M10N12E31,
1862708,58221,5955,22.4,.1259552,.5623,8,OZ,1,A,1,A,1,06/12/2017,1200,09,M,13,N,10,E,32,"25","09170900219","",,G,29143,0,902,2178,47,B,09M13N10E32,
1862715,49957,5759,12.8,.25728,2.01,32.16,OZ,6.1,A,2.68,A,1,06/12/2017,1200,09,M,13,N,10,E,32,"27","09170900219","",,G,29143,0,902,2185,54,B,09M13N10E32,
1862892,62971,3850,17.6,.1036992,.5892,8,OZ,2,A,1,A,1,06/28/2017,2000,09,M,11,N,08,E,11,"1A","09170900997","",,G,29143,0,902,986,1,B,09M11N08E11,
1862896,53346,,,,2.8867,3,PT,11,A,6,A,1,06/03/2017,1200,09,M,09,N,12,E,31,"1A","09170901764","",,G,29143,0,902,990,3,B,09M09N12E31,
1863965,56249,2245,40,4.2,10.5,168,OZ,57,A,52,A,1,05/07/2017,1200,09,M,10,N,11,E,04,"1A","09170900015","",,G,29143,0,902,1057,3,B,09M10N11E04,
1863975,49957,5790,25.2,.945,3.75,3.75,LB,5,A,5,A,1,05/25/2017,1000,09,M,11,N,10,E,35,"12A","09170900190","",,G,29143,0,902,1067,5,B,09M11N10E35,
