use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
1245525,56631,,,,2.6589,40.38,OZ,120,A,6.73,A,1,03/28/2017,1115,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,1074,4,A,23M14N14W18,
1245523,57011,5820,48.7,5.5718644,11.4412,4.04,QT,120,A,6.73,A,1,03/28/2017,1115,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,1072,3,A,23M14N14W18,
1245555,49868,5802,51,2.392563,4.6913,75.06,OZ,152,A,6.22,A,1,03/18/2017,1159,23,M,17,N,11,W,34,"01","23162300681","",,G,29143,0,2301,1202,4,A,23M17N11W34,
1245559,49868,5802,51,.620313,1.2163,19.46,OZ,152,A,1.61,A,1,03/18/2017,1159,23,M,17,N,11,W,34,"01","23162300681","",,G,29143,0,2301,1206,4,A,23M17N11W34,
1245569,54326,91798,.17,.0306,18,18,LB,18,A,18,A,1,03/29/2017,0830,23,M,15,N,12,W,34,"1","2316230312A","",,G,4003,0,2301,1216,3,A,23M15N12W34,
1244127,56631,,,,4.3261,65.7,OZ,75,A,10.95,A,1,01/31/2017,1445,23,M,15,N,15,W,33,"02","2316230174A","",,G,29143,0,2301,342,3,A,23M15N15W33,
1244129,61989,5999,19.05,.0318897,.1674,2.45,OZ,75,A,1.96,A,1,01/31/2017,1600,23,M,15,N,15,W,33,"02","2316230174A","",,G,29143,0,2301,344,1,A,23M15N15W33,
1244150,64914,560,80,6.848,8.56,8.56,LB,18,A,2.14,A,1,04/10/2017,0930,23,M,14,N,14,W,20,"05","2316230174A","",,G,29143,0,2301,2028,1,A,23M14N14W20,
1244793,68809,156,23.82,3.4539,14.5,14.5,LB,15,A,15,A,1,04/01/2017,0800,23,M,15,N,15,W,28,"03","2317230025A","",,G,29143,0,2301,1896,1,A,23M15N15W28,
1244799,53357,,,,1.031,15,OZ,15,A,15,A,1,04/21/2017,0800,23,M,15,N,15,W,28,"25","2317230025A","",,G,29143,0,2301,1902,1,A,23M15N15W28,
1244801,68809,156,23.82,2.8584,12,12,LB,12,A,12,A,1,04/03/2017,0800,23,M,15,N,15,W,28,"13","2317230025A","",,G,29143,0,2301,1904,1,A,23M15N15W28,
1244810,56842,560,80,49.568,61.96,61.96,LB,41.3,A,15.49,A,1,04/03/2017,1045,23,M,13,N,14,W,02,"03B","2316230174A","",,G,29143,0,2301,1913,1,A,23M13N14W02,
1243528,56076,2254,2,.301386,15.0693,1.87,GA,12,A,12,A,1,04/27/2017,1100,23,M,13,N,11,W,19,"3","2316230004A","",,G,4003,0,2301,2425,1,A,23M13N11W19,
1243529,62962,401,98,48.69228,49.686,7,GA,7,A,7,A,1,04/27/2017,1100,23,M,13,N,11,W,29,"4","2316230004A","",,G,4003,0,2301,2426,2,A,23M13N11W29,
1243531,62962,401,98,20.86812,21.294,3,GA,3,A,3,A,1,04/27/2017,1100,23,M,13,N,11,W,19,"5","2316230004A","",,G,4003,0,2301,2428,2,A,23M13N11W19,
1243544,68809,156,23.82,5.1213,21.5,21.5,LB,94,A,21.5,A,1,05/03/2017,0100,23,M,13,N,11,W,18,"45","23172300342","",,G,29143,0,2301,2441,2,A,23M13N11W18,
1243487,64914,560,80,10.656,13.32,13.32,LB,74,A,3.33,A,1,04/04/2017,1000,23,M,13,N,14,W,02,"03","2316230174A","",,G,29143,0,2301,2287,1,A,23M13N14W02,
1243495,64914,560,80,19.936,24.92,24.92,LB,74,A,6.23,A,1,04/20/2017,1630,23,M,13,N,14,W,02,"03","2316230174A","",,G,29143,0,2301,2295,1,A,23M13N14W02,
1243496,64914,560,80,21.312,26.64,26.64,LB,74,A,6.66,A,1,04/25/2017,0800,23,M,13,N,14,W,02,"03","2316230174A","",,G,29143,0,2301,2296,1,A,23M13N14W02,
1243513,47310,401,97.1,231.6049591,238.5221,33,GA,33.2,A,33.2,A,1,04/04/2017,0800,23,M,14,N,15,W,12,"38","2317230025A","",,G,29143,0,2301,1885,1,A,23M14N15W12,
1243549,65460,3946,24.5,25.8391945,105.4661,11,GA,76,A,44,A,1,03/16/2017,1000,23,M,14,N,12,W,14,"08","2317230054A","",,G,29143,0,2301,1429,1,A,23M14N12W14,
1243569,64914,560,80,33.6,42,42,LB,75,A,10.5,A,1,04/10/2017,1230,23,M,15,N,15,W,33,"02","2316230174A","",,G,29143,0,2301,1974,1,A,23M15N15W33,
1243576,64914,560,80,11.584,14.48,14.48,LB,75,A,3.62,A,1,04/20/2017,0715,23,M,15,N,15,W,33,"02","2316230174A","",,G,29143,0,2301,1981,1,A,23M15N15W33,
1243581,64914,560,80,7.36,9.2,9.2,LB,214,A,2.3,A,1,04/28/2017,1100,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2147,1,A,23M15N15W34,
1244162,57011,5820,48.7,17.7638607,36.4761,3.22,GA,89.36,A,4.3,A,1,03/03/2017,0800,23,M,13,N,11,W,21,"03","23162300117","",,G,29143,0,2301,955,4,A,23M13N11W21,
1244167,66618,1696,70,4.333,6.19,6.19,LB,89.36,A,6.19,A,1,03/02/2017,0800,23,M,13,N,11,W,21,"03","23162300117","",,G,29143,0,2301,960,1,A,23M13N11W21,
1244178,56842,560,80,16.48,20.6,20.6,LB,120,A,5.15,A,1,04/03/2017,1330,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2181,1,A,23M14N14W18,
1245591,68809,151,21.49,2.5788,12,12,LB,12,A,12,A,1,04/18/2017,1200,23,M,14,N,15,W,03,"09","2317230025A","",,G,29143,0,2301,1859,1,A,23M14N15W03,
1244093,50960,3834,22.4,8.12,36.25,36.25,LB,29,A,29,A,1,04/21/2017,0900,23,M,15,N,12,W,34,"02","2315230201A","",,G,4003,0,2301,2336,3,A,23M15N12W34,
1244096,61440,211,75,274.5,366,366,LB,61,A,61,A,1,04/20/2017,1230,23,M,14,N,12,W,36,"05","2315230201A","",,G,4003,0,2301,2339,2,A,23M14N12W36,X
1244098,62901,4000,24.1,1.3389478,5.5558,5.34,GA,57,A,57,A,1,04/21/2017,1000,23,M,14,N,12,W,03,"01","2315230201A","",,G,4003,0,2301,2341,1,A,23M14N12W03,
1244750,64914,560,80,54.496,68.12,68.12,LB,120,A,17.03,A,1,04/20/2017,0930,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2238,1,A,23M14N14W18,
1244770,51596,,,,6.9766,.74,GA,143.73,A,7.99,A,1,02/06/2017,0700,23,M,13,N,12,W,24,"02","23162300117","",,G,29143,0,2301,748,1,A,23M13N12W24,
1244824,54326,1798,18.3,9.15,50,50,LB,50,A,50,A,1,04/15/2017,1200,23,M,15,N,12,W,33,"3","2315230012A","",,G,4003,0,2301,1523,2,A,23M15N12W33,
1244850,64914,560,80,20.352,25.44,25.44,LB,214,A,6.36,A,1,04/04/2017,1230,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2074,1,A,23M15N15W34,
1244866,48484,1973,22.3,3.1703687,14.2169,1.58,GA,90,A,33.75,A,1,02/04/2017,0800,23,M,13,N,11,W,16,"01","2316230771","",,G,29143,0,2301,607,3,A,23M13N11W16,
1245627,54326,91798,.17,.068,40,40,LB,44,A,40,A,1,04/15/2017,1320,23,M,14,N,12,W,10,"4","2317230206A","",,G,4003,0,2301,1401,2,A,23M14N12W10,
1245634,62901,5024,8.4,.0952644,1.1341,1.09,GA,14,A,14,A,1,03/24/2017,1000,23,M,15,N,12,W,16,"01","2317230054A","",,G,4003,0,2301,1408,1,A,23M15N12W16,
1245637,50960,3834,22.4,1.568,7,7,LB,14,A,14,A,1,03/31/2017,1000,23,M,15,N,12,W,16,"01","2317230054A","",,G,4003,0,2301,1411,1,A,23M15N12W16,
1244829,46656,2344,6.04,.40928852,6.7763,119,OZ,35,A,35,A,1,04/17/2017,1100,23,M,15,N,12,W,35,"6","2315230012A","",,G,4003,0,2301,1528,1,A,23M15N12W35,
1244833,62901,5024,8.4,.5969376,7.1064,874.28,OZ,78.25,A,75,A,1,03/23/2017,0630,23,M,17,N,11,W,07,"01","2315230026A","",,G,4003,0,2301,1532,1,A,23M17N11W07,
1244839,67272,2321,8.4,2.4230304,28.8456,466.28,OZ,42,A,30,A,1,03/23/2017,0630,23,M,17,N,11,W,07,"02","2315230026A","",,G,4003,0,2301,1538,1,A,23M17N11W07,
1244840,61989,5999,19.05,1.35432165,7.1093,104.04,OZ,78.25,A,18,A,1,03/18/2017,0800,23,M,17,N,11,W,07,"01","2315230026A","",,G,4003,0,2301,1539,1,A,23M17N11W07,
1245481,64064,401,98,125.208622,127.7639,18,GA,18,A,18,A,1,04/29/2017,0900,23,M,15,N,12,W,34,"1","2316230312A","",,G,4003,0,2301,2489,1,A,23M15N12W34,
1245485,46656,2343,29.73,.91012449,3.0613,.42,GA,45,A,45,A,1,04/08/2017,1700,23,M,13,N,11,W,30,"1","2316230004A","",,G,4003,0,2301,2493,1,A,23M13N11W30,
1245486,46656,1851,52.96,1.5440488,2.9155,.4,GA,42,A,42,A,1,04/08/2017,1700,23,M,13,N,11,W,30,"2","2316230004A","",,G,4003,0,2301,2494,1,A,23M13N11W30,
1245487,46656,1851,52.96,.42463328,.8018,.11,GA,12,A,12,A,1,04/08/2017,1700,23,M,13,N,11,W,19,"3","2316230004A","",,G,4003,0,2301,2495,1,A,23M13N11W19,
1244873,58834,3835,25,2.82375,11.295,180.72,OZ,98,A,45.28,A,1,03/01/2017,1630,23,M,12,N,10,W,21,"7","2315230285","",,G,29143,0,2301,614,1,A,23M12N10W21,
1244874,53126,5864,54.6,2.0197086,3.6991,.74,GA,38,A,38,A,1,03/02/2017,1000,23,M,16,N,12,W,05,"01","2317230046A","",,G,4003,0,2301,615,1,A,23M16N12W05,
1244879,57840,629,76,66.12,87,87,LB,39,A,29,A,1,03/03/2017,0600,23,M,15,N,12,W,21,"04","2317230046A","",,G,4003,0,2301,620,1,A,23M15N12W21,
1244880,53126,5864,54.6,1.5557178,2.8493,.57,GA,39,A,29,A,1,03/03/2017,0600,23,M,15,N,12,W,21,"04","2317230046A","",,G,4003,0,2301,621,1,A,23M15N12W21,
1245489,46656,2343,29.73,.04334634,.1458,.02,GA,3,A,3,A,1,04/08/2017,1700,23,M,13,N,11,W,19,"5","2316230004A","",,G,4003,0,2301,2497,1,A,23M13N11W19,
1245492,62921,4000,75,13.125,17.5,17.5,LB,70,A,70,A,1,03/10/2017,0100,23,M,15,N,12,W,04,"06","23172300342","",,G,4003,0,2301,878,3,A,23M15N12W04,
1245495,63370,,,,9.5181,1.12,GA,70,A,70,A,1,03/16/2017,0100,23,M,15,N,12,W,04,"06","23172300342","",,G,4003,0,2301,881,2,A,23M15N12W04,
1245599,47310,401,97.1,217.5682802,224.0662,31,GA,31,A,31,A,1,04/22/2017,0800,23,M,15,N,15,W,33,"12","2317230025A","",,G,29143,0,2301,1867,1,A,23M15N15W33,
1245601,47310,401,97.1,73.6924914,75.8934,10.5,GA,15,A,10.5,A,1,04/05/2017,0300,23,M,13,N,14,W,12,"35","2317230025A","",,G,29143,0,2301,1869,1,A,23M13N14W12,
1245602,68809,151,21.49,2.25645,10.5,10.5,LB,15,A,10.5,A,1,04/05/2017,0300,23,M,13,N,14,W,12,"35","2317230025A","",,G,29143,0,2301,1870,1,A,23M13N14W12,
1245610,44529,560,80,52,65,65,LB,13,A,12,A,1,04/29/2017,0800,23,M,14,N,15,W,16,"23","2317230025A","",,G,29143,0,2301,1878,1,A,23M14N15W16,
1245612,47310,401,97.1,526.3748276,542.0956,75,GA,74.2,A,74.2,A,1,04/05/2017,0800,23,M,13,N,14,W,02,"04","2317230025A","",,G,29143,0,2301,1880,1,A,23M13N14W02,
1244100,61440,211,75,256.5,342,342,LB,57,A,57,A,1,04/21/2017,1000,23,M,14,N,12,W,03,"01","2315230201A","",,G,4003,0,2301,2343,2,A,23M14N12W03,X
1244105,62962,401,98,2504.17195,2555.2775,360,GA,45,A,45,A,1,01/26/2017,0800,23,M,13,N,11,W,30,"1","2316230004A","",,G,4003,0,2301,320,1,A,23M13N11W30,
1244107,62962,401,98,667.779154,681.4073,96,GA,12,A,12,A,1,01/26/2017,0800,23,M,13,N,11,W,19,"3","2316230004A","",,G,4003,0,2301,322,1,A,23M13N11W19,
1243966,44529,560,80,88,110,110,LB,21.5,A,21.5,A,1,04/05/2017,1000,23,M,14,N,14,W,28,"05","2317230025A","",,G,29143,0,2301,2311,1,A,23M14N14W28,
1244558,64914,560,80,7.712,9.64,9.64,LB,15.36,A,15.36,A,1,04/05/2017,0900,23,M,15,N,15,W,33,"04A","2316230174A","",,G,29143,0,2301,2056,1,A,23M15N15W33,
1244656,46546,,,,28.0327,370,OZ,136.08,A,11.47,A,1,01/30/2017,1600,23,M,13,N,11,W,18,"51","2316230009A","",,G,29143,0,2301,479,1,A,23M13N11W18,
1244659,46546,,,,15.9104,210,OZ,136.08,A,6.59,A,1,01/30/2017,1630,23,M,13,N,11,W,18,"50","2316230009A","",,G,29143,0,2301,482,1,A,23M13N11W18,
1244183,49868,5802,51,.6987,1.37,21.92,OZ,120,A,6.09,A,1,04/04/2017,1145,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2186,1,A,23M14N14W18,
1244188,57011,5820,48.7,2.4549183,5.0409,1.78,QT,120,A,2.97,A,1,04/04/2017,1400,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2191,3,A,23M14N14W18,
1244191,49868,5802,51,.200838,.3938,6.3,OZ,120,A,1.75,A,1,04/05/2017,0830,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2194,1,A,23M14N14W18,
1244193,56631,,,,1.6198,24.6,OZ,120,A,4.1,A,1,04/05/2017,1200,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2196,4,A,23M14N14W18,
1244199,49868,5802,51,.470475,.9225,14.76,OZ,120,A,4.1,A,1,04/05/2017,1530,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2202,1,A,23M14N14W18,
1244316,48484,1973,22.3,1.6855232,7.5584,.84,GA,45,A,18,A,1,02/20/2017,0800,23,M,13,N,11,W,30,"1","2316230004A","",,G,4003,0,2301,571,3,A,23M13N11W30,
1245718,55536,151,46.1,.74221,1.61,1.61,LB,214,A,1.07,A,1,04/22/2017,1315,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2276,1,A,23M15N15W34,
1245140,51055,,,,25.2236,2.92,GA,28,A,11.67,A,1,02/25/2017,0100,23,M,14,N,12,W,14,"23","23172300342","",,G,29143,0,2301,1688,3,A,23M14N12W14,
1245143,51055,,,,32.3933,3.75,GA,17.2,A,15,A,1,01/31/2017,0100,23,M,17,N,12,W,28,"46","23172300342","",,G,29143,0,2301,1691,2,A,23M17N12W28,
1243854,64154,401,99,1054.05201,1064.699,150,GA,25,A,25,A,1,01/31/2017,1300,23,M,15,N,12,W,27,"01","2317230027A","",,G,4003,0,2301,276,1,A,23M15N12W27,
1243857,66618,1696,70,4.144,5.92,5.92,LB,143.73,A,5.92,A,1,01/24/2017,1130,23,M,13,N,12,W,24,"02","23162300117","",,G,29143,0,2301,279,1,A,23M13N12W24,
1243865,54326,91798,.17,.068,40,40,LB,44,A,40,A,1,03/25/2017,1215,23,M,14,N,12,W,10,"4","2317230206A","",,G,4003,0,2301,936,2,A,23M14N12W10,
1244448,58834,3835,25,.1625,.65,.65,LB,10,A,2.6,A,1,03/01/2017,0900,23,M,14,N,11,W,30,"06","2315230201A","",,G,29143,0,2301,1126,1,A,23M14N11W30,
1244669,61999,5037,81.9,43.43157,53.03,53.03,LB,69.48,A,17.5,A,1,04/29/2017,0800,23,M,14,N,15,W,11,"40","2317230025A","",,G,29143,0,2301,1892,1,A,23M14N15W11,
1245302,56901,,,,2.0183,.95,QT,62,A,3.75,A,1,02/11/2017,1600,23,M,12,N,10,W,18,"01","2315230162A","",,G,29143,0,2301,631,6,A,23M12N10W18,
1245303,51252,1929,38.7,17.7555987,45.8801,18.75,QT,62,A,3.75,A,1,02/11/2017,1600,23,M,12,N,10,W,18,"01","2315230162A","",,G,29143,0,2301,632,4,A,23M12N10W18,
1245375,54326,91798,.17,.0204,12,12,LB,18,A,12,A,1,04/25/2017,0800,23,M,15,N,12,W,34,"1","2316230312A","",,G,4003,0,2301,2487,2,A,23M15N12W34,
1245378,64914,560,80,22.496,28.12,28.12,LB,214,A,7.03,A,1,04/20/2017,1045,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2116,1,A,23M15N15W34,
1245380,64914,560,80,1.472,1.84,1.84,LB,214,A,.46,A,1,04/20/2017,1115,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2118,1,A,23M15N15W34,
1245391,64914,560,80,15.168,18.96,18.96,LB,214,A,4.74,A,1,04/21/2017,1445,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2129,1,A,23M15N15W34,
1245393,59601,156,23.82,.657432,2.76,2.76,LB,214,A,2.76,A,1,04/21/2017,0845,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2131,2,A,23M15N15W34,
1245395,59601,151,21.49,.75215,3.5,3.5,LB,214,A,3.5,A,1,04/21/2017,1230,23,M,15,N,15,W,34,"01","2316230174A","",,G,29143,0,2301,2133,2,A,23M15N15W34,
1244204,57011,5820,48.7,7.4475936,15.2928,5.4,QT,69,A,10.8,A,1,02/14/2017,1600,23,M,15,N,15,W,33,"04","2316230174A","",,G,29143,0,2301,562,2,A,23M15N15W33,
1244212,57011,5820,48.7,80.9302931,166.1813,14.67,GA,58.68,A,29.38,A,1,02/06/2017,0100,23,M,15,N,15,W,29,"4","2315230285","",,G,29143,0,2301,707,1,A,23M15N15W29,
1244903,68809,156,23.82,9.57564,40.2,40.2,LB,216.28,A,40.2,A,1,04/04/2017,1430,23,M,13,N,11,W,23,"24","2316230506","",,G,29143,0,2301,1303,2,A,23M13N11W23,
1244907,51128,245,39.6,52.8789888,133.5328,15.75,GA,42,A,42,A,1,03/03/2017,1600,23,M,13,N,11,W,30,"2","2316230004A","",,G,4003,0,2301,1307,1,A,23M13N11W30,
1244910,51128,245,39.6,3.7602972,9.4957,1.12,GA,3,A,3,A,1,03/03/2017,1600,23,M,13,N,11,W,19,"5","2316230004A","",,G,4003,0,2301,1310,1,A,23M13N11W19,
1244915,53892,3834,22.4,.672,3,3,LB,12,A,12,A,1,03/17/2017,1600,23,M,13,N,11,W,19,"3","2316230004A","",,G,4003,0,2301,1315,4,A,23M13N11W19,
1244917,67272,2321,8.4,2.1817068,25.9727,3.28,GA,42,A,42,A,1,03/17/2017,1600,23,M,13,N,11,W,30,"2","2316230004A","",,G,4003,0,2301,1317,1,A,23M13N11W30,
1244925,67272,2321,8.4,.359184,4.276,.54,GA,7,A,7,A,1,03/17/2017,1600,23,M,13,N,11,W,29,"4","2316230004A","",,G,4003,0,2301,1325,1,A,23M13N11W29,
1245166,64914,560,80,21.536,26.92,26.92,LB,120,A,6.73,A,1,04/20/2017,1145,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2242,1,A,23M14N14W18,
1245167,64914,560,80,9.12,11.4,11.4,LB,120,A,2.85,A,1,04/20/2017,1200,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2243,1,A,23M14N14W18,
1244438,68809,156,23.82,12.1482,51,51,LB,49.43,A,49.43,A,1,04/15/2017,0800,23,M,15,N,15,W,28,"39","2317230025A","",,G,29143,0,2301,2041,1,A,23M15N15W28,
1245091,63959,,,,3.0593,.37,GA,30,A,30,A,1,03/18/2017,1000,23,M,15,N,12,W,28,"110","2317230014A","",,G,4003,0,2301,869,2,A,23M15N12W28,
1245092,50960,3834,22.4,1.344,6,6,LB,30,A,30,A,1,03/18/2017,1000,23,M,15,N,12,W,28,"110","2317230014A","",,G,4003,0,2301,870,4,A,23M15N12W28,
1244679,56631,,,,13.8224,6.56,QT,136.08,A,6.39,A,1,01/27/2017,1600,23,M,15,N,12,W,28,"21","2316230009A","",,G,29143,0,2301,469,1,A,23M15N12W28,
1244680,62080,,,,1.7198,30,OZ,136.08,A,7.27,A,1,01/25/2017,1630,23,M,13,N,12,W,24,"52","2316230009A","",,G,29143,0,2301,456,4,A,23M13N12W24,
1244682,56631,,,,27.3287,12.97,QT,136.08,A,13.02,A,1,01/28/2017,1600,23,M,15,N,12,W,28,"21","2316230009A","",,G,29143,0,2301,471,1,A,23M15N12W28,
1244689,68809,151,21.49,7.179809,33.41,33.41,LB,80.92,A,33.41,A,1,03/30/2017,1400,23,M,13,N,11,W,07,"14","2316230506","",,G,29143,0,2301,1000,2,A,23M13N11W07,
1244693,61961,2253,.98,.0437325,4.4625,71.4,OZ,35,A,35,A,1,03/28/2017,1200,23,M,15,N,12,W,35,"6","2315230012A","",,G,4003,0,2301,1004,1,A,23M15N12W35,
1244693,61961,2251,88.07,3.93012375,4.4625,71.4,OZ,35,A,35,A,1,03/28/2017,1200,23,M,15,N,12,W,35,"6","2315230012A","",,G,4003,0,2301,1004,1,A,23M15N12W35,
1244695,61961,2251,88.07,5.389884,6.12,97.92,OZ,48,A,48,A,1,03/28/2017,1600,23,M,15,N,12,W,33,"4","2315230012A","",,G,4003,0,2301,1006,1,A,23M15N12W33,
1244696,27537,2106,97.1,80.9247907,83.3417,11.5,GA,13.5,A,11.5,A,1,04/04/2017,1012,23,M,14,N,12,W,05,"6","2317230206A","",,G,29143,0,2301,1007,1,A,23M14N12W05,
1243596,56842,560,80,22.368,27.96,27.96,LB,120,A,6.99,A,1,04/03/2017,0800,23,M,14,N,14,W,18,"01","2316230140A","",,G,29143,0,2301,2162,1,A,23M14N14W18,
1243606,46450,1855,41,8.220172,20.0492,263,OZ,5.61,A,1.87,A,1,02/13/2017,0100,23,M,12,N,14,W,28,"05","2317230179A","",,G,29143,0,2301,527,2,A,23M12N14W28,
1243614,66618,1696,70,7.875,11.25,11.25,LB,62,A,7.5,A,1,02/01/2017,1700,23,M,12,N,10,W,18,"01","2315230162A","",,G,29143,0,2301,667,1,A,23M12N10W18,
1243728,64914,560,80,35.04,43.8,43.8,LB,75,A,10.95,A,1,04/26/2017,1130,23,M,15,N,15,W,33,"02","2316230174A","",,G,29143,0,2301,1995,1,A,23M15N15W33,
1243748,62901,4000,24.1,.5867386,2.4346,2.34,GA,25,A,25,A,1,03/19/2017,1200,23,M,15,N,12,W,27,"01","2317230027A","",,G,4003,0,2301,930,1,A,23M15N12W27,
1244331,49868,5802,51,.9741,1.91,1.91,LB,7,A,2.55,A,1,02/20/2017,0800,23,M,13,N,11,W,29,"4","2316230004A","",,G,4003,0,2301,586,4,A,23M13N11W29,
1245173,68809,156,23.82,2.5011,10.5,10.5,LB,16,A,11,A,1,04/03/2017,0800,23,M,14,N,15,W,09,"18","2317230025A","",,G,29143,0,2301,1855,1,A,23M14N15W09,
1245176,54326,1798,18.3,.2745,1.5,1.5,LB,3,A,3,A,1,04/10/2017,1100,23,M,13,N,11,W,19,"5","2316230004A","",,G,4003,0,2301,2383,1,A,23M13N11W19,
1245183,53892,3834,22.4,.14784,.66,.66,LB,42,A,42,A,1,04/14/2017,1100,23,M,13,N,11,W,30,"2","2316230004A","",,G,4003,0,2301,2390,3,A,23M13N11W30,
1243761,50879,765,98,2504.17195,2555.2775,360,GA,60,A,60,A,1,02/05/2017,1600,23,M,15,N,12,W,28,"310","2317230014A","",,G,4003,0,2301,543,1,A,23M15N12W28,
1244502,64914,560,80,360,450,450,LB,96,A,90,A,1,04/25/2017,0100,23,M,15,N,12,W,34,"01","23172300342","",,G,29143,0,2301,1805,1,A,23M15N12W34,
1244697,63959,,,,15.5445,1.88,GA,44,A,40,A,1,04/01/2017,0910,23,M,14,N,12,W,10,"4","2317230206A","",,G,4003,0,2301,1008,4,A,23M14N12W10,
