use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
4096622,55149,5928,40.6,1.0167458,2.5043,33.75,OZ,,,,,,08/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,237,3,C,,
767759,60670,5877,5.9,.000118,.002,.03,OZ,,,,,1,02/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,304,1,C,,
4096427,58711,5598,21.6,.172584,.799,11,OZ,,,,,11,09/01/2017,,02,,,,,,,"","","PR 4804",,,10,0,202,30,1,C,,
767751,67117,5822,.5,.0561535,11.2307,182,OZ,,,,,26,01/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,291,1,C,,
4096535,67117,5822,.5,.015118,3.0236,49,OZ,,,,,7,05/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,149,1,C,,
4096499,49849,3995,9.1,.015015,.165,2.4,OZ,,,,,3,06/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,85,1,C,,
4096655,49849,3995,9.1,.1438619,1.5809,23,OZ,,,,,10,10/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,270,2,C,,
4096464,68229,2135,.005,.00000935,.187,.187,LB,,,,,1,07/01/2017,,02,,,,,,,"","","PR 1621",,,10,0,202,66,1,C,,
4096508,68229,2135,.005,.00001875,.375,.375,LB,,,,,3,06/01/2017,,02,,,,,,,"","","PR 1621",,,10,0,202,94,1,C,,
767787,59358,3849,21,.007287,.0347,.46,OZ,,,,,2,01/01/2017,,02,,,,,,,"","","BR 5422",,,10,0,202,96,2,C,,
4096492,59358,3956,10.5,.0079275,.0755,1,OZ,,,,,2,06/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,78,5,C,,
4096498,48697,2008,36.8,.2237808,.6081,9,OZ,,,,,2,06/01/2017,,02,,,,,,,"","","PR 4571",,,30,0,202,84,5,C,,
4096609,49172,3010,4.75,.000608,.0128,.1875,OZ,,,,,3,09/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,223,3,C,,
4096654,60889,90486,.8,.0022776,.2847,5,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,269,1,C,,
4096559,60889,90486,.8,.0045552,.5694,10,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,173,1,C,,
4096574,60889,510,.5,.004555,.911,16,OZ,,,,,3,07/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,188,1,C,,
767773,50523,3956,11.8,.001947,.0165,.24,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,319,2,C,,
4096400,50523,3956,11.8,.0081066,.0687,1,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","PR 4804",,,10,0,202,3,2,C,,
4096643,63093,4020,4,.010924,.2731,115,ML,,,,,1,10/01/2017,,02,,,,,,,"","","31209",,,30,0,202,258,1,C,,
4096473,61852,2135,.005,.00026875,5.375,86,OZ,,,,,7,06/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,75,2,C,,
4096561,48097,2297,9.7,.0002619,.0027,.04,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","PR 1306",,,10,0,202,175,1,C,,
4096458,55818,2300,7.9,.0157368,.1992,3,OZ,,,,,2,07/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,60,1,C,,
4096496,55818,2300,7.9,.0367113,.4647,7,OZ,,,,,8,06/01/2017,,02,,,,,,,"","","PR 4571",,,10,0,202,82,3,C,,
4096523,55818,2300,7.9,.0157368,.1992,3,OZ,,,,,3,11/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,125,4,C,,
767774,58498,4014,.0025,.000046485,1.8594,29.75,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,320,1,C,,
4096601,58498,4014,.0025,.0001,4,64,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","5998",,,10,0,202,215,1,C,,
4096501,58498,4014,.0025,.000028438,1.1375,18.2,OZ,,,,,3,06/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,87,3,C,,
4096424,58498,4014,.0025,.000006563,.2625,4.2,OZ,,,,,2,09/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,27,3,C,,
4096588,58498,4014,.0025,.000125,5,80,OZ,,,,,1,07/01/2017,,02,,,,,,,"","","5998",,,10,0,202,202,1,C,,
4096624,62165,1855,73.3,.8704375,1.1875,19,OZ,,,,,,09/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,239,1,C,,
4096618,52800,2257,27.77,.46331468,1.6684,24,OZ,,,,,3,07/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,233,3,C,,
4096620,52800,2257,27.77,1.52893289,5.5057,79.2,OZ,,,,,,08/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,235,1,C,,
767762,28853,2135,.005,.00000625,.125,2,OZ,,,,,1,03/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,307,2,C,,
4096551,28853,2135,.005,.000303125,6.0625,97,OZ,,,,,2,06/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,165,3,C,,
4096671,32001,1855,41,4.496552,10.9672,144,OZ,100,A,10,A,1,08/15/2017,0800,02,M,11,N,20,E,31,"1A","02170200013","",,G,28045,0,201,11,3,B,02M11N20E31,
767753,29757,,,,.0154,.26,OZ,,,,,1,01/01/2017,,02,,,,,,,"","","36859",,,40,0,202,298,6,C,,
767779,43719,,,,.0468,.77,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","36859",,,40,0,202,325,1,C,,
767768,42319,2223,.1,.0018541,1.8541,36,OZ,,,,,10,04/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,314,3,C,,
767782,46618,1855,53.8,.0050572,.0094,.12,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","36859",,,40,0,202,328,5,C,,
4096486,36951,2300,.2,.0002812,.1406,2.25,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,110,4,C,,
4096431,36951,2300,.2,.0000312,.0156,.25,OZ,,,,,1,09/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,34,4,C,,
4096589,56659,1858,.1,.000375,.375,6,OZ,,,,,1,07/01/2017,,02,,,,,,,"","","5998",,,10,0,202,203,2,C,,
4096482,68520,5331,20,.00562,.0281,.45,OZ,,,,,2,11/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,122,1,C,,
4096636,52130,2300,.2,.01,5,5,LB,,,,,1,10/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,251,3,C,,
4096451,64175,3985,1.6,.000528,.033,.5,OZ,,,,,2,08/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,53,3,C,,
4096514,61660,2049,.005,.00000625,.125,2,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","PR 4571",,,10,0,202,100,1,C,,
4096485,66343,3985,.1,.0002079,.2079,4,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,109,3,C,,
767748,60670,5877,5.9,.0000767,.0013,.02,OZ,,,,,1,01/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,288,2,C,,
767766,60670,5877,5.9,.000118,.002,.03,OZ,,,,,1,03/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,311,2,C,,
4096623,67951,2143,75,.019875,.0265,12,GR,,,,,,08/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,238,4,C,,
4096493,49849,3995,9.1,.0025025,.0275,.4,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,79,6,C,,
4096422,49849,3995,9.1,.005005,.055,.8,OZ,,,,,1,09/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,25,1,C,,
4096613,49849,3995,9.1,.0032487,.0357,.52,OZ,,,,,1,09/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,227,3,C,,
4096505,49849,3995,9.1,.1553188,1.7068,.194,GA,,,,,8,06/01/2017,,02,,,,,,,"","","PR 1621",,,10,0,202,91,2,C,,
4096539,49849,3995,9.1,.0688051,.7561,11,OZ,,,,,5,05/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,153,1,C,,
4096418,58027,5762,22.73,.0284125,.125,2,OZ,,,,,2,04/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,21,3,C,,
767787,59358,3956,10.5,.0036435,.0347,.46,OZ,,,,,2,01/01/2017,,02,,,,,,,"","","BR 5422",,,10,0,202,96,2,C,,
4096489,59358,3956,10.5,.0356685,.3397,4.5,OZ,,,,,4,10/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,113,7,C,,
4096414,59358,3849,21,.010626,.0506,.67,OZ,,,,,4,02/01/2017,,02,,,,,,,"","","BR 5422",,,10,0,202,17,2,C,,
4096434,59358,3956,10.5,.0036225,.0345,13.5,ML,,,,,1,09/01/2017,,02,,,,,,,"","","PR 1865",,,10,0,202,37,3,C,,
767750,49172,3010,4.75,.00182875,.0385,.5625,OZ,,,,,9,01/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,290,3,C,,
767777,60483,5923,39.6,.002178,.0055,.07,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","36859",,,40,0,202,323,4,C,,
4096603,60889,510,.5,.002847,.5694,10,OZ,,,,,2,08/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,217,1,C,,
4096574,60889,90486,.8,.007288,.911,16,OZ,,,,,3,07/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,188,1,C,,
4096512,50523,3956,11.8,.0021948,.0186,.27,OZ,,,,,1,05/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,98,3,C,,
4096544,50523,3956,11.8,.0052746,.0447,.65,OZ,,,,,3,05/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,158,2,C,,
4096584,50523,3956,11.8,.0008732,.0074,.108,OZ,,,,,2,07/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,198,2,C,,
4096642,50564,3849,21.4,.0042586,.0199,8,ML,,,,,1,10/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,257,2,C,,
4096645,58498,4014,.0025,.0000525,2.1,33.6,OZ,,,,,1,11/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,260,1,C,,
4096663,51054,,,,2.6089,40,OZ,100,A,6,A,1,05/09/2017,0800,02,M,11,N,20,E,31,"1A","02170200013","",,G,28045,0,201,3,3,B,02M11N20E31,
4096627,52800,2257,27.77,.71427217,2.5721,37,OZ,,,,,,09/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,242,5,C,,
767765,28853,2135,.005,.0000375,.75,12,OZ,,,,,1,03/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,310,1,C,,
767767,28853,2135,.005,.00000625,.125,2,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,312,2,C,,
4096657,28853,2135,.005,.000025,.5,8,OZ,,,,,1,12/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,271,2,C,,
4096569,28853,2135,.005,.00005,1,16,OZ,,,,,4,07/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,183,2,C,,
4096591,28853,2135,.005,.00006875,1.375,22,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,205,1,C,,
4096439,33640,3010,.05,.00009375,.1875,3,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,41,1,C,,
4096653,34448,3010,4.75,.00651225,.1371,2,OZ,,,,,1,11/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,268,1,C,,
767757,46618,1855,53.8,.0050572,.0094,.12,OZ,,,,,1,01/01/2017,,02,,,,,,,"","","36859",,,40,0,202,302,5,C,,
4096509,36951,2300,.2,.002,1,1,LB,,,,,1,05/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,95,5,C,,
4096626,56628,,,,6.1588,105,OZ,,,,,,09/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,241,4,C,,
4096640,63536,3010,4.75,.07758175,1.6333,23.98,OZ,,,,,30,10/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,255,3,C,,
4096594,63536,3010,4.75,.02688975,.5661,8.3111,OZ,,,,,24,08/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,208,2,C,,
767780,45490,,,,.008,.14,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","36859",,,40,0,202,326,2,C,,
4096616,49988,2300,7.9,.0891673,1.1287,17,OZ,,,,,8,09/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,230,1,C,,
4096576,49988,2300,7.9,.2202915,2.7885,42,OZ,,,,,17,07/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,190,3,C,,
4096451,64175,486,8,.00264,.033,.5,OZ,,,,,2,08/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,53,3,C,,
4096451,64175,2321,6.4,.002112,.033,.5,OZ,,,,,2,08/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,53,3,C,,
4096557,55149,5928,40.6,.1054382,.2597,3.5,OZ,,,,,2,06/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,171,1,C,,
767758,55178,5928,40.6,.0078358,.0193,.26,OZ,,,,,1,01/01/2017,,02,,,,,,,"","","36859",,,40,0,202,303,7,C,,
767783,55178,5928,40.6,.0078358,.0193,.26,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","36859",,,40,0,202,329,7,C,,
767776,60670,5877,5.9,.0003127,.0053,.08,OZ,,,,,3,04/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,322,2,C,,
4096590,60682,3668,99.8,.1679634,.1683,3,OZ,,,,,1,07/01/2017,,02,,,,,,,"","","5998",,,10,0,202,204,3,C,,
4096446,58711,5598,21.6,.0627696,.2906,4,OZ,,,,,4,08/01/2017,,02,,,,,,,"","","PR 4804",,,10,0,202,48,1,C,,
4096518,58711,5598,21.6,.172584,.799,11,OZ,,,,,11,10/01/2017,,02,,,,,,,"","","PR 4804",,,10,0,202,117,1,C,,
767761,67117,5822,.5,.025917,5.1834,84,OZ,,,,,12,02/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,306,1,C,,
767772,49849,3995,9.1,.0125125,.1375,2,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,318,3,C,,
4096599,49849,3995,9.1,.005005,.055,.8,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,213,3,C,,
4096502,67948,2254,.011,.0000033,.03,.48,OZ,,,,,3,06/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,88,4,C,,
4096425,67948,2254,.011,.0000033,.03,.48,OZ,,,,,3,09/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,28,4,C,,
4096434,59358,3849,21,.007245,.0345,13.5,ML,,,,,1,09/01/2017,,02,,,,,,,"","","PR 1865",,,10,0,202,37,3,C,,
4096525,59358,3849,21,.027741,.1321,1.75,OZ,,,,,2,11/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,127,6,C,,
767771,60889,486,3.2,.0182208,.5694,10,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,317,1,C,,
4096603,60889,90486,.8,.0045552,.5694,10,OZ,,,,,2,08/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,217,1,C,,
4096574,60889,486,3.2,.029152,.911,16,OZ,,,,,3,07/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,188,1,C,,
4096488,50523,3956,11.8,.0005428,.0046,.0675,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,112,6,C,,
4096449,61852,2135,.005,.000271875,5.4375,87,OZ,,,,,6,08/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,51,1,C,,
4096565,66584,4014,.0025,.000064063,2.5625,41,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","5998",,,10,0,202,179,1,C,,
4096490,55818,2300,7.9,.0157368,.1992,3,OZ,,,,,4,10/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,114,1,C,,
4096401,55818,2300,7.9,.013114,.166,2.5,OZ,,,,,3,03/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,4,1,C,,
767756,63229,5999,19.05,.00325755,.0171,.25,OZ,,,,,1,01/01/2017,,02,,,,,,,"","","36859",,,40,0,202,301,3,C,,
4096665,51054,,,,.7174,11,OZ,100,A,2,A,1,06/13/2017,0800,02,M,11,N,20,E,31,"1A","02170200013","",,G,28045,0,201,5,2,B,02M11N20E31,
4096605,28853,2135,.005,.0000375,.75,12,OZ,,,,,2,09/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,219,2,C,,
4096659,28853,2135,.005,.0000375,.75,12,OZ,,,,,6,12/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,273,1,C,,
4096547,28853,2135,.005,.000009375,.1875,3,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,161,2,C,,
4096577,28853,2135,.005,.000028125,.5625,9,OZ,,,,,1,07/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,191,4,C,,
4096474,36951,2300,.2,.0000312,.0156,.25,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,76,3,C,,
4096419,36951,2300,.2,.001,.5,8,OZ,,,,,2,04/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,22,4,C,,
4096447,36952,2300,.2,.0045,2.25,2.25,LB,,,,,3,08/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,49,5,C,,
4096570,63536,3010,4.75,.09825375,2.0685,30.37,OZ,,,,,38,07/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,184,4,C,,
4096581,63536,3010,4.75,.0128155,.2698,3.9617,OZ,,,,,6,07/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,195,3,C,,
4096437,52092,2300,7.9,.3789709,4.7971,72,OZ,,,,,15,09/01/2017,,02,,,,,,,"","","PR 4571",,,10,0,202,39,2,C,,
4096542,52130,2300,.2,.004,2,2,LB,,,,,1,05/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,156,3,C,,
4096471,61660,2049,.005,.0001,2,2,LB,,,,,2,07/01/2017,,02,,,,,,,"","","PR 7721",,,10,0,202,73,2,C,,
4096513,60600,5331,20,.00412,.0206,.33,OZ,,,,,2,05/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,99,4,C,,
4096602,60682,3668,99.8,.1679634,.1683,3,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","5998",,,10,0,202,216,2,C,,
4096619,67951,2143,75,.000525,.0007,.3,GR,,,,,1,07/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,234,4,C,,
4096628,67951,2143,75,.002475,.0033,1.5,GR,,,,,,09/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,243,3,C,,
4096448,49320,3956,10,.00513,.0513,.821,OZ,,,,,3,08/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,50,6,C,,
4096440,49849,3995,9.1,.005005,.055,.8,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,42,2,C,,
4096533,49849,3995,9.1,.01001,.11,1.6,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","5998",,,10,0,202,147,2,C,,
4096418,58027,2300,27.27,.0340875,.125,2,OZ,,,,,2,04/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,21,3,C,,
4096564,58066,2257,28.7,2.5250547,8.7981,1,GA,,,,,1,06/01/2017,,02,,,,,,,"","02170200014","",,,40,0,202,178,2,C,,
4096407,59358,3849,21,.023457,.1117,1.48,OZ,,,,,2,03/01/2017,,02,,,,,,,"","","BR 5422",,,10,0,202,10,2,C,,
4096525,59358,3956,10.5,.0138705,.1321,1.75,OZ,,,,,2,11/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,127,6,C,,
4096453,48697,2008,36.8,.1392512,.3784,5.6,OZ,,,,,1,08/01/2017,,02,,,,,,,"","","PR 5559",,,10,0,202,55,1,C,,
767784,49172,3010,4.75,.00020425,.0043,.0625,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,313,4,C,,
4096527,49172,3010,4.75,.00514425,.1083,1.58,OZ,,,,,3,12/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,129,1,C,,
4096641,49172,3010,4.75,.00020425,.0043,.0625,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,256,4,C,,
4096549,49172,3010,4.75,.000608,.0128,.1875,OZ,,,,,3,06/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,163,4,C,,
4096595,49172,3010,4.75,.000437,.0092,.1338,OZ,,,,,4,08/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,209,3,C,,
4096559,60889,510,.5,.002847,.5694,10,OZ,,,,,1,06/01/2017,,02,,,,,,,"","","PR 6997",,,10,0,202,173,1,C,,
4096477,50441,2008,36.8,3.039312,8.259,.955,GA,,,,,14,10/01/2017,,02,,,,,,,"","","PR 1621",,,10,0,202,104,2,C,,
4096491,50523,3956,11.8,.0065726,.0557,.81,OZ,,,,,2,06/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,77,4,C,,
4096638,50523,3956,11.8,.0006608,.0056,.081,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,253,2,C,,
4096610,63093,4020,4,.102584,2.5646,1080,ML,,,,,1,09/01/2017,,02,,,,,,,"","","31209",,,30,0,202,224,1,C,,
767786,61852,2135,.005,.0001625,3.25,52,OZ,,,,,2,01/01/2017,,02,,,,,,,"","","BR 5422",,,10,0,202,95,1,C,,
4096416,61852,2135,.005,.000209375,4.1875,67,OZ,,,,,5,04/01/2017,,02,,,,,,,"","","BR 5244",,,10,0,202,19,1,C,,
4096556,67279,5822,40,.00112,.0028,1.25,GR,,,,,1,06/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,170,2,C,,
4096409,55818,2300,7.9,.0052456,.0664,1,OZ,,,,,2,02/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,12,2,C,,
4096423,55818,2300,7.9,.0104912,.1328,2,OZ,,,,,2,09/01/2017,,02,,,,,,,"","","PR 6639",,,10,0,202,26,2,C,,
4096520,55818,2300,7.9,.000632,.008,.12,OZ,,,,,1,11/01/2017,,02,,,,,,,"","","PR 1865",,,10,0,202,119,2,C,,
4096611,58498,4014,.0025,.000142188,5.6875,91,OZ,,,,,2,09/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,225,1,C,,
4096545,58498,4014,.0025,.00018047,7.2188,115.5,OZ,,,,,2,06/01/2017,,02,,,,,,,"","","BR 5194",,,10,0,202,159,1,C,,
767788,51054,,,,.5218,8,OZ,100,A,2,A,1,04/25/2017,0800,02,M,11,N,20,E,31,"1A","02170200013","",,G,28045,0,201,16,1,B,02M11N20E31,
4096667,51054,,,,1.5001,23,OZ,100,A,4,A,1,07/18/2017,0800,02,M,11,N,20,E,31,"1A","02170200013","",,G,28045,0,201,7,2,B,02M11N20E31,
767749,28853,2135,.005,.00000625,.125,2,OZ,,,,,1,01/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,289,2,C,,
767775,28853,2135,.005,.00004375,.875,14,OZ,,,,,1,04/01/2017,,02,,,,,,,"","","BR 5157",,,10,0,202,321,1,C,,
4096639,28853,2135,.005,.0000125,.25,4,OZ,,,,,1,10/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,254,1,C,,
4096648,28853,2135,.005,.00000625,.125,2,OZ,,,,,1,11/01/2017,,02,,,,,,,"","","BR 1932",,,10,0,202,263,1,C,,
4096526,28853,2135,.005,.00001875,.375,6,OZ,,,,,1,12/01/2017,,02,,,,,,,"","","PR 1865",,,10,0,202,128,1,C,,
4096632,45156,1855,53.8,.3375412,.6274,8,OZ,,,,,,10/01/2017,,02,,,,,,,"","02170200005","",,,100,0,202,247,4,C,,
